VILLE;Code_postal;SUPERFICIE;POPULATION
;57810;1302.0;194
;54180;368.0;5691
;53290;825.0;343
;89420;946.0;108
;67140;321.0;567
;67520;163.0;439
;16210;1035.0;169
;5300;942.0;229
;64320;223.0;638
;35240;4211.0;3982
;39570;264.0;42
;8290;1236.0;141
;73400;1372.0;152
;39130;1112.0;152
;;1817.0;352
;62810;459.0;98
;11700;961.0;293
;54300;561.0;1023
;3440;2094.0;489
;26170;616.0;18
;82290;810.0;612
;49150;519.0;111
;1240;3164.0;1385
;73120;990.0;455
;63230;5579.0;1631
;88140;576.0;163
;4410;3355.0;148
;56300;2981.0;664
;82210;695.0;103
;63230;1474.0;389
;23400;2035.0;357
;59990;645.0;2100
;25500;1425.0;6779
;9310;342.0;36
;42140;1189.0;609
;38980;657.0;158
;73660;455.0;241
;31350;418.0;65
;76450;716.0;503
;6420;3962.0;205
;49420;741.0;248
;54385;1075.0;249
;18270;2607.0;242
;82270;658.0;105
;42114;991.0;339
;35730;2890.0;6256
;;870.0;1151
;7660;2266.0;158
;55600;542.0;147
;84210;5104.0;10429
;79330;1593.0;332
;85600;3402.0;4081
;50270;541.0;144
;17290;1367.0;1224
;35220;1129.0;1094
;41190;2422.0;724
;56410;3053.0;3488
;18340;2686.0;352
;;2698.0;2886
;65220;493.0;112
;30840;1659.0;2402
;31110;227.0;171
;65240;337.0;67
;11200;986.0;1107
;21580;668.0;34
;23150;1119.0;204
;22100;1479.0;3868
;14700;509.0;270
;67630;726.0;634
;14230;1147.0;131
;62360;748.0;1884
;68600;2245.0;999
;;1414.0;112
;65350;875.0;213
;31570;1658.0;963
;32300;1388.0;137
;30200;3123.0;18375
;34570;1284.0;1040
;9240;1794.0;227
;11390;652.0;192
;65170;2696.0;155
;65170;3508.0;32
;66740;997.0;2748
;11140;1079.0;14
;65250;3552.0;597
;82700;1802.0;1059
;97438;8865.0;31596
;97410;9632.0;80823
;97429;3383.0;11564
;85310;3696.0;2660
;38110;1067.0;1077
;49410;3956.0;4011
;69220;1033.0;8045
;54113;1057.0;479
;81120;541.0;472
;82370;1006.0;915
;71430;622.0;79
;74150;917.0;1744
;50750;630.0;879
;54870;402.0;571
;71210;803.0;5307
;74350;347.0;590
;52360;914.0;108
;31230;284.0;61
;50440;890.0;580
;80460;610.0;1629
;66600;2388.0;217
;59231;496.0;342
;59840;508.0;2211
;18120;1852.0;453
;76260;542.0;663
;3270;1010.0;758
;9000;676.0;115
;59390;446.0;1728
;82500;744.0;54
;88110;1141.0;178
;30980;343.0;951
;81800;1598.0;404
;83530;9104.0;34115
;53190;1801.0;311
;;764.0;436
;71360;664.0;68
;85540;925.0;1991
;17250;1426.0;1394
;62120;486.0;472
;9700;773.0;95
;11260;733.0;111
;35680;1568.0;1690
;68128;679.0;3853
;17350;890.0;357
;53240;1858.0;486
;82290;1623.0;3597
;33570;661.0;208
;11400;693.0;154
;62310;861.0;303
;55140;840.0;197
;64300;656.0;144
;71460;1007.0;196
;50160;558.0;189
;38090;903.0;2396
;88320;185.0;27
;39250;432.0;39
;73420;1131.0;2503
;5100;3958.0;530
;;1273.0;406
;73470;444.0;175
;44170;3338.0;1226
;39320;798.0;171
;80120;965.0;133
;33190;1141.0;374
;71510;354.0;291
;55300;463.0;85
;68440;1092.0;1413
;21250;377.0;210
;42310;1337.0;293
;80210;960.0;528
;59390;243.0;3990
;70310;556.0;143
;13910;1691.0;2437
;23150;996.0;154
;9250;460.0;9
;67150;1192.0;1404
;57380;347.0;156
;47150;1721.0;281
;74700;737.0;1904
;8150;435.0;244
;54150;1336.0;379
;57930;409.0;214
;67430;1521.0;663
;88120;1825.0;1921
;88220;5045.0;2745
;67270;952.0;1574
;40240;10301.0;259
;64410;457.0;104
;42190;1257.0;1427
;70210;465.0;51
;71960;549.0;554
;21690;754.0;56
;39100;840.0;1063
;17130;223.0;93
;69330;2354.0;31493
;90110;340.0;613
;32230;532.0;46
;34120;624.0;1495
;55190;1024.0;200
;21390;512.0;50
;35340;1588.0;1759
;26160;703.0;133
;25190;532.0;104
;;846.0;284
;9000;908.0;679
;74430;1853.0;452
;26200;168.0;1234
;6910;3240.0;171
;53600;3592.0;7121
;88130;273.0;33
;41400;2020.0;969
;13016;1428.0;17101
;30700;1380.0;1053
;33240;859.0;877
;76260;795.0;266
;65130;298.0;90
;22400;7741.0;12314
;37000;3336.0;134978
;35113;2926.0;2255
;63200;232.0;567
;18520;2812.0;2769
;31210;470.0;572
;3360;2105.0;283
;17170;1142.0;520
;17770;2195.0;862
;64530;2900.0;2867
;33000;4970.0;241287
;40200;11544.0;7030
;87920;1533.0;4779
;64160;1271.0;408
;86120;2293.0;278
;33950;9687.0;8099
;33580;1592.0;382
;19160;3338.0;235
;17170;4160.0;2570
;19200;2498.0;297
;19150;1972.0;1401
;64490;1913.0;77
;;1715.0;401
;59740;572.0;170
;80510;935.0;640
;62240;1256.0;739
;80240;1005.0;1740
;80600;3322.0;6643
;59220;326.0;683
;2420;1759.0;581
;2550;1640.0;1577
;80140;996.0;376
;80640;5165.0;1670
;62215;3398.0;5378
;62380;938.0;1549
;59910;1306.0;9828
;80800;1636.0;6290
;2420;986.0;632
;62142;928.0;543
;62660;1692.0;9097
;59550;768.0;680
;62520;1523.0;4588
;2490;1607.0;1061
;59193;920.0;4734
;59126;1185.0;8104
;62350;1145.0;1383
;62232;367.0;2401
;62144;1582.0;1011
;62140;1581.0;247
;80560;1007.0;303
;59440;1275.0;2492
;59330;1235.0;14115
;62310;625.0;105
;59270;899.0;976
;80120;2070.0;844
;61210;1014.0;1029
;61210;1014.0;1029
;14700;709.0;399
;76270;1728.0;516
;50800;795.0;3759
;50330;817.0;1760
;;530.0;215
;14250;1610.0;673
;61150;531.0;1323
;14350;910.0;1044
;14350;910.0;1044
;;980.0;348
;;1465.0;935
;50480;2766.0;740
;50340;620.0;503
;89560;1178.0;116
;25150;1357.0;4309
;7140;1870.0;436
;39140;2176.0;818
;71290;2293.0;1651
;71580;2082.0;635
;70100;1219.0;194
;58240;2451.0;123
;70270;1381.0;1153
;39300;970.0;252
;25520;1405.0;594
;25290;1396.0;555
;21530;872.0;113
;58270;1057.0;162
;71500;2273.0;6461
;21150;1333.0;73
;71570;1264.0;3879
;21430;1004.0;81
;54330;1084.0;258
;55250;2233.0;333
;68230;1241.0;1271
;55120;1534.0;212
;54370;1315.0;177
;67118;2215.0;7124
;52700;3325.0;891
;68380;1123.0;339
;57640;1706.0;1511
;67600;1877.0;1580
;54560;961.0;270
;88320;1898.0;118
;52110;1490.0;280
;57815;2949.0;481
;8110;1298.0;268
;57930;1805.0;598
;52250;759.0;738
;8260;811.0;883
;88300;743.0;79
;88160;2032.0;1126
;55110;1615.0;302
;88320;810.0;46
;54360;743.0;325
;54800;1078.0;230
;68470;2116.0;1704
;8210;1189.0;349
;57560;3037.0;18
;8090;822.0;1018
;54350;878.0;7936
;55500;2811.0;171
;52200;1649.0;174
;67370;1109.0;1411
;55150;1148.0;170
;55260;717.0;33
;54830;2368.0;1373
;68620;1256.0;1991
;55000;2420.0;964
;57970;1841.0;2155
;68290;2319.0;3334
;57640;1140.0;1329
;55500;1120.0;67
;54800;674.0;191
;88330;2548.0;431
;55210;937.0;409
;97216;1229.0;1788
;97215;4301.0;12708
;97215;4301.0;12708
;58120;2129.0;323
;39130;1231.0;185
;70400;2669.0;796
;21170;798.0;369
;39240;718.0;175
;70800;796.0;134
;71800;1517.0;509
;39230;856.0;230
;39130;646.0;82
;58300;2350.0;190
;58440;2165.0;851
;70600;12934.0;1771
;21110;1052.0;854
;70110;580.0;143
;73260;2743.0;750
;7150;2383.0;557
;3330;2327.0;396
;50170;4321.0;4048
;50480;1781.0;1617
;50110;1358.0;687
;50320;1459.0;849
;50600;755.0;299
;76340;1749.0;2939
;61330;2219.0;995
;61700;3513.0;3770
;14250;680.0;243
;14220;487.0;2027
;;1272.0;699
;50260;3303.0;4238
;50450;1043.0;233
;14680;964.0;757
;80120;953.0;326
;80160;1017.0;896
;62780;1012.0;5132
;62450;578.0;4009
;40320;546.0;92
;63850;1545.0;21
;40280;2627.0;9225
;57790;262.0;254
;26740;722.0;1076
;42810;963.0;1378
;22160;3171.0;458
;24380;1125.0;228
;56360;1770.0;2578
;20153;1466.0;129
;85540;2475.0;1777
;;;
;CAMOPI;1665;
;97137;590.0;1773
;35660;3651.0;1454
;55230;1013.0;238
;53410;1555.0;697
;74140;667.0;1098
;38210;630.0;399
;41150;829.0;310
;29810;3883.0;1942
;56160;7619.0;1216
;65220;363.0;81
;17210;1386.0;649
;57320;448.0;426
;33220;283.0;78
;59570;593.0;626
;57320;458.0;417
;22290;2323.0;1679
;21130;611.0;762
;16120;1184.0;368
;1560;793.0;166
;14310;552.0;264
;18600;5351.0;3266
;33570;1738.0;861
;66360;997.0;47
;6640;1462.0;3887
;16140;2010.0;255
;32230;1202.0;115
;38640;2341.0;7727
;16260;2170.0;362
;62170;684.0;685
;80200;553.0;284
;2100;461.0;381
;33450;843.0;3002
;44370;4528.0;3563
;50710;2100.0;2199
;83140;2691.0;34057
;62850;551.0;171
;7700;4279.0;7203
;;1638.0;583
;50110;941.0;1511
;35140;1852.0;1005
;86230;1949.0;389
;16480;2187.0;520
;33690;1632.0;181
;68480;410.0;278
;14380;1556.0;974
;70290;312.0;79
;17490;1686.0;255
;38490;815.0;612
;43140;812.0;1453
;65170;191.0;155
;14740;837.0;1787
;25210;312.0;41
;16170;1742.0;299
;16120;1564.0;440
;55230;2525.0;380
;;2132.0;1051
;57930;513.0;352
;71620;1130.0;156
;1630;1216.0;1501
;34230;415.0;452
;42590;1342.0;310
;21490;638.0;269
;;70.0;55
;33450;1585.0;5349
;47120;1141.0;239
;24380;1278.0;207
;40330;1601.0;449
;16250;1614.0;583
;47320;3384.0;2505
;79240;3034.0;740
;87250;2470.0;563
;87190;5613.0;527
;17190;4670.0;3500
;47310;1789.0;510
;86300;6141.0;2685
;64390;975.0;162
;19370;7062.0;1342
;24270;2382.0;626
;19160;7517.0;1762
;16100;1015.0;1024
;23150;1595.0;292
;87260;3049.0;474
;23140;3413.0;559
;79150;3162.0;1090
;23480;1557.0;172
;19120;709.0;193
;87400;5549.0;4624
;79140;1008.0;376
;25220;127.0;216
;20242;2596.0;244
;85440;1094.0;755
;29160;8051.0;7692
;21490;677.0;150
;76340;1206.0;192
;31540;1049.0;271
;;635.0;581
;58190;963.0;122
;30560;1395.0;4253
;7150;1723.0;192
;;406.0;491
;37460;1125.0;340
;85420;976.0;500
;81630;1203.0;232
;36600;2519.0;851
;18570;2335.0;3890
;35160;2161.0;2376
;38850;1302.0;1126
;65350;188.0;77
;65360;241.0;694
;63490;546.0;267
;9100;310.0;475
;1150;827.0;1200
;40190;488.0;73
;9230;957.0;77
;;1841.0;181
;57635;281.0;105
;21170;1253.0;436
;8600;465.0;213
;24120;682.0;847
;62630;717.0;261
;65350;315.0;118
;46500;361.0;76
;64130;981.0;508
;9300;601.0;1057
;17220;826.0;1150
;54290;939.0;196
;64230;576.0;254
;70600;960.0;76
;36220;2216.0;270
;53100;874.0;984
;2120;594.0;112
;31480;545.0;133
;13590;2016.0;5293
;33670;386.0;546
;67330;327.0;164
;85300;4976.0;2832
;79130;1657.0;308
;18110;2642.0;627
;24600;1075.0;173
;44680;4181.0;5863
;13960;1229.0;7703
;69440;1398.0;1181
;53100;3999.0;1033
;44110;3360.0;11905
;57320;613.0;514
;7110;314.0;281
;24500;720.0;323
;23220;2232.0;443
;17220;493.0;1197
;1150;2158.0;1011
;46340;576.0;99
;17460;1895.0;933
;55000;1189.0;629
;5130;1454.0;2020
;37500;3814.0;730
;86430;2030.0;171
;11200;1226.0;939
;74290;1322.0;2327
;29400;1764.0;2057
;61210;372.0;58
;71400;2148.0;607
;21540;511.0;50
;58290;2236.0;204
;89660;2009.0;308
;39190;644.0;394
;58140;5663.0;623
;58300;2414.0;345
;70000;1004.0;340
;21370;2048.0;300
;21210;2163.0;170
;39250;4991.0;731
;58660;1059.0;3582
;70800;661.0;432
;;1136.0;337
;89450;2071.0;410
;25190;810.0;101
;71480;1838.0;579
;21000;4160.0;152071
;58120;2844.0;597
;21560;974.0;783
;39190;1319.0;1044
;71350;1661.0;803
;58290;4681.0;237
;70130;769.0;136
;21140;1100.0;200
;25340;2422.0;652
;71390;1175.0;474
;70180;1339.0;153
;18400;2248.0;6617
;50480;859.0;320
;31510;277.0;86
;66320;363.0;577
;39700;993.0;567
;33420;662.0;373
;31260;550.0;18
;13490;8026.0;4257
;1450;818.0;164
;38360;1329.0;11473
;50270;727.0;217
;49360;1288.0;1160
;70000;1005.0;221
;70120;1017.0;125
;39600;446.0;240
;25640;942.0;425
;20117;1445.0;1090
;71150;268.0;166
;38730;482.0;444
;63360;1649.0;2104
;37130;6035.0;4157
;52320;2042.0;1591
;67220;762.0;751
;62199;225.0;990
;21230;836.0;116
;11700;1358.0;1119
;29800;1520.0;1565
;61430;1469.0;721
;1480;503.0;6306
;21310;1453.0;1633
;55400;563.0;68
;70160;707.0;105
;14250;674.0;482
;57970;442.0;1245
;1800;1657.0;250
;3110;1236.0;603
;58270;1826.0;505
;67270;188.0;169
;23200;1437.0;182
;57340;680.0;225
;35111;1440.0;2272
;20252;896.0;78
;33820;4834.0;1486
;58350;1857.0;195
;29690;3158.0;644
;20111;1493.0;370
;39210;986.0;913
;43330;867.0;1927
;53160;1566.0;229
;62580;1145.0;4252
;47370;908.0;118
;80800;1263.0;1084
;88170;492.0;133
;13006;206.0;41838
;41350;2231.0;7443
;36200;1753.0;741
;35620;2657.0;1051
;15140;378.0;126
;64420;447.0;160
;3430;2528.0;2194
;44650;5058.0;2664
;55000;407.0;296
;70120;494.0;65
;31860;185.0;871
;42800;1356.0;1518
;18300;2826.0;285
;3450;355.0;38
;29440;1758.0;789
;63500;1968.0;14296
;7110;889.0;136
;38760;1990.0;2216
;64300;724.0;324
;21110;354.0;536
;18340;1464.0;458
;17240;360.0;140
;83840;577.0;24
;38930;1301.0;164
;25870;1007.0;2508
;65150;637.0;287
;64240;1373.0;467
;6260;1796.0;45
;33500;713.0;392
;11400;1823.0;484
;83400;13361.0;55402
;57420;1014.0;400
;64130;1282.0;759
;29720;4883.0;6004
;63320;868.0;475
;57660;492.0;498
;34490;592.0;470
;68110;744.0;14812
;14990;767.0;2336
;67370;422.0;798
;44140;2189.0;1740
;9500;247.0;24
;52130;603.0;81
;49640;4087.0;1778
;57650;957.0;461
;80270;675.0;126
;21610;1355.0;105
;21700;367.0;484
;65230;723.0;123
;63340;473.0;124
;35290;2931.0;859
;31420;1817.0;1174
;32720;763.0;151
;40460;10043.0;3504
;86330;2333.0;648
;64190;870.0;184
;79380;5600.0;2297
;86100;3274.0;1073
;79230;2489.0;702
;24380;3362.0;1624
;47230;1039.0;412
;86340;2227.0;1894
;33220;1740.0;546
;33910;978.0;830
;79300;18203.0;18966
;64320;789.0;894
;17360;2850.0;1903
;16210;1246.0;274
;86340;3926.0;658
;23800;2117.0;376
;24290;2700.0;401
;23230;5060.0;1542
;83420;2276.0;3509
;20218;5578.0;734
;86400;1178.0;300
;37520;825.0;10207
;88300;1020.0;205
;35250;222.0;473
;62218;354.0;5175
;50570;746.0;426
;67120;1022.0;1280
;71510;461.0;310
;11410;767.0;83
;89520;1210.0;240
;63650;463.0;1915
;33790;497.0;190
;47250;1725.0;837
;63580;513.0;57
;57660;558.0;304
;14420;425.0;1886
;36100;3568.0;102
;16120;373.0;208
;24150;895.0;66
;36200;2429.0;372
;;5142.0;1866
;39210;373.0;59
;70140;622.0;112
;19150;661.0;165
;39570;644.0;183
;84510;1824.0;4663
;29830;2565.0;1228
;4110;860.0;81
;;2224.0;3429
;85210;1884.0;404
;35380;4016.0;1383
;37150;1462.0;436
;25580;792.0;29
;32220;656.0;128
;76450;307.0;152
;5700;3347.0;185
;57430;171.0;118
;86380;4157.0;3107
;41700;1556.0;341
;33540;3.0;53
;38970;650.0;22
;88600;916.0;154
;80800;945.0;390
;79200;1157.0;199
;70230;250.0;234
;52300;650.0;63
;52130;585.0;170
;76740;639.0;220
;14770;265.0;56
;2590;526.0;214
;85240;1935.0;727
;50810;906.0;215
;23200;762.0;119
;25440;439.0;56
;23190;1562.0;165
;17430;3960.0;1257
;68920;1897.0;7592
;52150;1130.0;119
;57565;1096.0;1214
;55260;1096.0;108
;67190;2314.0;1790
;57580;847.0;196
;52360;2395.0;634
;68140;880.0;4791
;68660;1786.0;834
;68300;1695.0;19990
;54230;676.0;1795
;54120;1014.0;267
;54830;776.0;77
;57790;882.0;472
;57640;1424.0;729
;88150;1058.0;273
;57660;487.0;392
;89130;5254.0;584
;89113;1107.0;483
;10130;868.0;233
;10130;754.0;168
;89430;861.0;80
;89800;1139.0;182
;89310;2126.0;284
;21330;946.0;107
;21400;946.0;155
;10110;1351.0;184
;10340;1443.0;87
;21290;1993.0;190
;76780;2722.0;722
;27380;698.0;347
;27910;1130.0;1842
;76440;457.0;52
;76440;1274.0;339
;76680;1239.0;820
;60590;452.0;127
;60112;1260.0;735
;60220;791.0;189
;60380;439.0;121
;80160;1284.0;150
;92140;876.0;52408
;92500;1454.0;79563
;92220;418.0;38398
;92230;1164.0;42919
;95100;1739.0;104962
;95250;305.0;8753
;93170;257.0;34920
;60520;1082.0;2946
;60340;1321.0;4667
;77100;762.0;5475
;77280;1303.0;6459
;60620;1367.0;365
;60190;1013.0;213
;52120;4675.0;286
;2000;869.0;195
;8400;1155.0;194
;2190;928.0;581
;10700;2971.0;248
;77320;1847.0;2176
;59230;262.0;543
;62270;743.0;107
;62122;861.0;3379
;80440;1063.0;540
;59620;589.0;2433
;80640;5165.0;1670
;62500;394.0;511
;80640;1474.0;320
;59144;1579.0;2283
;59330;1287.0;967
;59553;534.0;907
;80300;648.0;440
;2500;1108.0;295
;59270;4374.0;14564
;80150;1156.0;241
;80830;785.0;1263
;62230;709.0;14519
;62330;1447.0;9119
;59491;2756.0;62308
;;903.0;166
;14400;691.0;477
;14380;1357.0;550
;14770;1263.0;339
;97117;4439.0;5646
;;;
;ST ELIE;285;
;;;
;;;
;MANA;9334;
;97350;259413.0;1955
;97231;4592.0;23715
;97226;1332.0;1881
;15320;2977.0;620
;74600;1899.0;18798
;43150;2088.0;197
;7330;2959.0;265
;63700;1872.0;278
;15600;3103.0;2160
;1140;2513.0;2776
;74480;8004.0;11214
;38140;1123.0;6045
;63480;3006.0;841
;73210;5060.0;3562
;43100;1227.0;271
;7270;1930.0;553
;38142;2082.0;195
;1540;1807.0;2850
;7100;954.0;2163
;43800;2742.0;1494
;63210;3029.0;665
;42720;2221.0;1733
;38470;1309.0;299
;15250;2575.0;580
;43300;4070.0;792
;63410;2420.0;1198
;26310;1756.0;87
;1460;1947.0;1037
;1330;1939.0;354
;63610;2275.0;141
;73720;3241.0;851
;42131;3479.0;973
;63122;5173.0;3277
;7800;2232.0;996
;15230;3203.0;225
;15310;1769.0;205
;7410;1575.0;663
;43420;1538.0;119
;3210;1277.0;320
;63270;2130.0;468
;63730;921.0;3921
;;1786.0;300
;63600;3305.0;211
;3430;3985.0;1334
;38930;1516.0;245
;52700;2250.0;389
;57670;1295.0;465
;57340;1056.0;220
;55120;1969.0;473
;57290;375.0;4244
;55000;1605.0;490
;88300;851.0;92
;57170;1450.0;63
;54290;785.0;80
;88700;1941.0;352
;67370;1011.0;2953
;8210;3467.0;2245
;88130;2375.0;4653
;55300;3299.0;4339
;54450;1573.0;147
;52120;3159.0;393
;57170;1433.0;375
;57200;1091.0;1008
;54540;576.0;210
;57130;912.0;1408
;67270;668.0;530
;54480;1944.0;53
;54820;1074.0;1744
;57790;870.0;1257
;55400;2003.0;3768
;55140;1119.0;145
;57220;1394.0;529
;54960;819.0;1306
;88400;1319.0;279
;88320;3367.0;999
;68770;1974.0;1773
;54610;2074.0;811
;8800;313.0;498
;54890;740.0;324
;52190;1242.0;496
;54120;1367.0;4512
;54300;1187.0;393
;55200;2119.0;264
;57360;1009.0;10069
;88640;2984.0;2268
;52250;832.0;89
;88260;788.0;1171
;8230;2630.0;262
;68690;1529.0;1721
;57230;3257.0;181
;54210;834.0;7633
;54700;566.0;326
;52400;4070.0;299
;67920;1586.0;1697
;52400;576.0;84
;67860;1726.0;2689
;67510;4875.0;1620
;68240;2500.0;2705
;57340;504.0;103
;88600;848.0;287
;67270;806.0;1181
;8260;1382.0;114
;55270;1183.0;103
;39140;3043.0;623
;97218;1709.0;1119
;97270;2317.0;9595
;34120;436.0;372
;15170;1391.0;986
;46360;1034.0;94
;59151;207.0;694
;88500;881.0;716
;53200;1456.0;340
;66170;888.0;1206
;40990;2775.0;371
;21350;405.0;36
;22400;7741.0;12314
;84360;2248.0;3789
;33240;564.0;1580
;25690;506.0;70
;65100;172.0;261
;23800;1185.0;200
;70100;1018.0;119
;25680;354.0;40
;56420;2326.0;795
;20225;684.0;142
;56610;1857.0;5463
;26510;2621.0;104
;85260;4167.0;2666
;32240;654.0;201
;15380;3060.0;135
;30260;954.0;371
;18110;949.0;748
;59670;1730.0;785
;71150;245.0;446
;63340;423.0;164
;54560;594.0;373
;30360;586.0;647
;21360;549.0;65
;42155;1037.0;1893
;16200;543.0;530
;63120;1542.0;526
;44110;1830.0;918
;68130;613.0;400
;7500;654.0;10968
;57645;629.0;1085
;80360;988.0;795
;;1102.0;413
;64160;663.0;124
;5140;3128.0;305
;57635;251.0;77
;;754.0;339
;15190;1737.0;99
;39210;543.0;370
;63420;1628.0;49
;83200;2435.0;3616
;42155;1147.0;1625
;80370;356.0;100
;39150;2161.0;530
;22000;1942.0;45936
;61220;1408.0;529
;42430;1512.0;282
;26300;1396.0;10169
;80560;281.0;178
;9120;446.0;72
;80320;334.0;135
;62860;282.0;547
;59600;1168.0;870
;80490;2076.0;1388
;62770;929.0;798
;62730;2082.0;1939
;2500;1302.0;188
;59470;2742.0;5388
;80150;1173.0;384
;80450;1316.0;4444
;80300;1380.0;9899
;80800;681.0;343
;59146;956.0;6011
;62136;1745.0;2510
;62150;1085.0;1101
;62231;888.0;2311
;62310;390.0;180
;62250;1337.0;419
;59500;1694.0;41732
;62820;659.0;8460
;62240;1052.0;553
;80300;771.0;236
;59950;717.0;7417
;59135;2103.0;5552
;62117;1087.0;4866
;62172;914.0;2447
;62350;1102.0;1622
;62650;1399.0;380
;59380;770.0;570
;62111;746.0;633
;59660;2710.0;9465
;59239;709.0;3945
;62300;1169.0;32663
;62120;534.0;859
;50340;1576.0;3404
;50220;1700.0;1221
;50640;3092.0;1240
;50170;4321.0;4048
;14420;937.0;381
;50700;477.0;196
;36300;1124.0;329
;20240;4704.0;2357
;80210;423.0;126
;41220;5928.0;1042
;26140;610.0;1306
;67440;196.0;300
;79200;1135.0;10300
;55160;813.0;101
;64130;653.0;192
;31160;1315.0;176
;57920;1551.0;523
;18350;217.0;47
;39250;329.0;87
;87700;869.0;413
;76540;698.0;618
;38440;542.0;385
;;573.0;184
;34160;646.0;2605
;54760;625.0;125
;20247;2684.0;560
;71440;486.0;109
;65400;274.0;278
;20270;1468.0;91
;4140;2986.0;436
;29420;3077.0;2484
;31310;633.0;73
;71520;1177.0;267
;42240;365.0;1339
;69580;191.0;4123
;26290;728.0;561
;80170;582.0;454
;5140;1954.0;158
;67340;238.0;279
;63350;712.0;585
;26260;909.0;740
;46250;706.0;168
;8150;170.0;171
;14690;394.0;104
;63220;2736.0;626
;2140;1568.0;223
;59279;776.0;693
;20132;9277.0;231
;79110;1534.0;603
;17890;954.0;1467
;69120;2097.0;43394
;50480;416.0;38
;22600;2320.0;1264
;59360;1190.0;547
;;1418.0;1733
;64130;752.0;251
;;541.0;765
;70500;372.0;41
;31320;825.0;11440
;64800;535.0;939
;67310;310.0;686
;71870;1061.0;1079
;33650;1711.0;2770
;21560;685.0;1780
;13013;2800.0;90122
;32260;1220.0;233
;38120;1086.0;16176
;24540;700.0;218
;2110;372.0;169
;70240;593.0;138
;5310;9068.0;203
;17470;577.0;90
;40180;295.0;115
;39160;530.0;293
;59160;184.0;1670
;38450;2865.0;1839
;63620;4807.0;860
;3220;2063.0;155
;;2039.0;129
;15110;1656.0;98
;7140;1401.0;675
;7460;3298.0;708
;63340;1297.0;97
;3210;2379.0;150
;70190;1364.0;460
;70000;1486.0;265
;71960;1996.0;742
;70100;966.0;194
;21450;2155.0;162
;25430;2351.0;925
;21640;802.0;473
;89520;3064.0;930
;;310.0;73
;39370;2155.0;311
;21690;1635.0;58
;71470;1662.0;466
;39150;1654.0;318
;21320;1476.0;249
;25220;1272.0;531
;;446.0;142
;57430;850.0;410
;80300;573.0;122
;39150;534.0;169
;13330;2297.0;724
;15400;4679.0;2763
;40250;1650.0;1418
;69002;343.0;30958
;24240;728.0;324
;84460;5853.0;4080
;1560;749.0;735
;21121;655.0;1265
;37350;1897.0;246
;25220;1307.0;739
;40270;1694.0;402
;65400;853.0;116
;31800;583.0;130
;62670;1036.0;7620
;62250;666.0;733
;80135;865.0;372
;62860;1222.0;1224
;80300;680.0;511
;62144;524.0;563
;59440;868.0;326
;62140;422.0;1120
;59800;3498.0;228652
;80340;696.0;284
;62560;1531.0;641
;62450;497.0;241
;80440;2560.0;3100
;2110;580.0;127
;62450;641.0;374
;59870;2162.0;4697
;80310;1323.0;773
;62130;997.0;527
;59188;893.0;1256
;62990;713.0;323
;62240;635.0;323
;80300;841.0;285
;80370;702.0;163
;80132;777.0;321
;59199;793.0;1650
;61210;1014.0;1029
;;1859.0;381
;61220;3899.0;1127
;50510;1906.0;862
;76260;1772.0;295
;;1205.0;219
;76260;1793.0;7270
;76660;916.0;126
;50390;2178.0;567
;50480;1781.0;1617
;50620;3057.0;564
;50240;1844.0;2758
;14240;1713.0;338
;50670;793.0;148
;50140;740.0;1687
;50620;284.0;118
;50570;1048.0;2203
;76340;732.0;907
;50390;1841.0;691
;14770;1246.0;5279
;50340;1296.0;719
;61320;863.0;223
;97120;3433.0;10439
;97419;11876.0;30653
;97400;14150.0;145238
;97400;14150.0;145238
;97470;22979.0;36025
;97434;24051.0;104646
;86600;2840.0;1081
;16270;1450.0;619
;40400;2767.0;1091
;87440;3201.0;428
;24600;2093.0;256
;17270;4210.0;1224
;23250;2403.0;357
;87300;3137.0;1111
;79290;3697.0;1024
;23430;2358.0;190
;23400;4677.0;848
;36230;1744.0;340
;17430;1223.0;479
;15240;879.0;110
;59144;592.0;1093
;26310;1628.0;21
;20117;2608.0;548
;24390;1023.0;103
;46140;1096.0;507
;50450;1387.0;386
;38080;1840.0;1319
;32170;1100.0;300
;;217.0;83
;65220;546.0;46
;1300;763.0;222
;25580;912.0;263
;;572.0;3780
;29300;3066.0;12052
;80130;185.0;594
;39300;441.0;92
;49360;3370.0;3210
;82170;961.0;1449
;26460;1786.0;82
;5260;692.0;293
;36150;2366.0;122
;80540;668.0;286
;55500;806.0;388
;52700;515.0;86
;54470;535.0;128
;62156;545.0;346
;11420;611.0;58
;14220;625.0;420
;74450;1225.0;1419
;53270;2525.0;451
;19250;8711.0;2449
;64350;1081.0;292
;69490;473.0;2517
;1300;786.0;939
;25520;797.0;281
;80140;398.0;100
;63210;1102.0;330
;45250;540.0;737
;7200;619.0;1615
;18320;1180.0;684
;53200;2128.0;562
;36700;2237.0;229
;70150;716.0;145
;70200;1206.0;250
;71130;2861.0;7367
;58110;1613.0;162
;58210;3702.0;340
;71700;885.0;123
;25330;1223.0;364
;71150;2962.0;1752
;58350;2421.0;335
;25270;2387.0;488
;70400;1742.0;1309
;21210;2046.0;129
;71290;1144.0;1685
;71380;1257.0;1594
;70120;2961.0;262
;73260;9732.0;1872
;7140;1217.0;652
;63600;2210.0;173
;42160;1589.0;9788
;74140;585.0;983
;74440;4446.0;2118
;74440;4446.0;2118
;3340;3382.0;227
