NOM POLLUANT;QUANTITE;COORDONNEE;IDENTIFIANT;COORDONNEE;Nom Etablissement
Dioxines et furanes (PCDD + PCDF) (exprimés en iTeq);36500,369;48.9287019348, 2.296330005;065.06284;48.9287019348, 2.296330005;EARL LES PLUMATS
Composés organiques volatils non méthaniques (COVNM);39200;48.9465809655, 2.27732482694;065.06288;48.9465809655, 2.27732482694;AROMONT
CO2 Total (CO2 d'origine biomasse et non biomasse);486000;48.9333000011, 2.30000000958;065.06295;48.9333000011, 2.30000000958;Mondelez France Biscuits Production Vervins
CO2 Total d'origine non biomasse uniquement;264100;48.8999999986, 2.28332999878;065.06303;48.8999999986, 2.28332999878;PRYSMIAN CÃ¢bles et SystÃ¨me France
CO2 Total d'origine non biomasse uniquement;143700;48.8849482529, 2.24444518758;065.06320;48.8849482529, 2.24444518758;Laboratoire Didier Varenne SARL
CO2 Total d'origine non biomasse uniquement;426900;48.8667000007, 2.23333000032;065.06325;48.8667000007, 2.23333000032;EOVAL
Hydrochlorofluorocarbures (HCFC);345;48.8688754922, 2.23021618153;065.06326;48.8688754922, 2.23021618153;Maison Johanes BoubÃ©e
Composés organiques volatils non méthaniques (COVNM);71000;48.9466948543, 2.31190449459;065.06332;48.9466948543, 2.31190449459;MAXAM TAN
CO2 Total (CO2 d'origine biomasse et non biomasse);633400;48.9367708469, 2.49487870834;065.06348;48.9367708469, 2.49487870834;HOLCIM (France) S.A.S - Cimenterie de Lumbres
CO2 Total d'origine non biomasse uniquement;4985880,01;48.8721581743, 2.41864558962;065.06356;48.8721581743, 2.41864558962;IMERYS TC - SITE DE PHALEMPIN
CO2 Total d'origine non biomasse uniquement;631000;48.9155297685, 2.44223514999;065.06365;48.9155297685, 2.44223514999;BOSTIK
CO2 Total (CO2 d'origine biomasse et non biomasse);228200;48.9067276238, 2.48045870711;065.06369;48.9067276238, 2.48045870711;CarriÃ¨re de Lamothe-Montravel
Trichloroéthylène (TRI);77786,6;48.9292714254, 2.38522379188;065.06383;48.9292714254, 2.38522379188;REVAL Services
CO2 Total d'origine non biomasse uniquement;382000;48.9556190268, 2.56144629824;065.06395;48.9556190268, 2.56144629824;SITE DE COMPOSTAGE DU SIGO
CO2 Total d'origine non biomasse uniquement;286500;48.8571461046, 2.53051251598;065.06415;48.8571461046, 2.53051251598;THE VALSPAR CORPORATION SAS
Trichloroéthylène (TRI);5690;48.9369911532, 2.34969549578;065.06440;48.9369911532, 2.34969549578;Valeo PTS Div 2eme Monte Angers
CO2 Total d'origine non biomasse uniquement;247400;48.9369911532, 2.34969549578;065.06442;48.9369911532, 2.34969549578;Dijon CÃ©rÃ©ales Meunerie
CO2 Total d'origine non biomasse uniquement;2902000;48.933300002, 2.35833000698;065.06446;48.933300002, 2.35833000698;CAMPION CITY CASSE
Cobalt et ses composés (Co);209,1;48.9062382161, 2.32978371375;065.06449;48.9062382161, 2.32978371375;Ludovic LE GALL (BRIEC)
Protoxyde d'azote (N2O);22594453,17;50.3093884209, 3.38054527821;065.06453;50.3093884209, 3.38054527821;ALTEO Gardanne
Oxydes d'azote (NOx - NO + NO2) (en eq. NO2);28578400;48.911540328, 2.32655156229;065.06454;48.911540328, 2.32655156229;SYRAL Haussimont S.A.S.
CO2 Total d'origine non biomasse uniquement;570600;48.9332489122, 2.51835015938;065.06455;48.9332489122, 2.51835015938;MERCIER
CO2 Total d'origine non biomasse uniquement;717000;48.9463705582, 2.53294698908;065.06456;48.9463705582, 2.53294698908;13160
CO2 Total d'origine non biomasse uniquement;1572600;48.9563860108, 2.38153711075;065.06457;48.9563860108, 2.38153711075;IMPRIMERIE NATIONALE SA
Chlorofluorocarbures (CFC);127934,2;48.8390940572, 2.52241210121;065.06481;48.8390940572, 2.52241210121;CRODA CHOCQUES SAS
CO2 Total d'origine non biomasse uniquement;192300;48.7858609346, 2.45532324334;065.06493;48.7858609346, 2.45532324334;StÃ¶lzle MasniÃ¨res
CO2 Total (CO2 d'origine biomasse et non biomasse);43600;48.7936595106, 2.46130588487;065.06494;48.7936595106, 2.46130588487;SARL HADOUX
CO2 Total (CO2 d'origine biomasse et non biomasse);214600;48.7936595106, 2.46130588487;065.06495;48.7936595106, 2.46130588487;PAREXGROUP
CO2 Total d'origine non biomasse uniquement;375000;48.7762353256, 2.46499109378;065.06496;48.7762353256, 2.46499109378;AUTO STOCK PIECES
Thallium et ses composés;5701064,721;48.7784209001, 2.4369261811;065.06498;48.7784209001, 2.4369261811;TERRALYS-FertiArtois
CO2 Total d'origine non biomasse uniquement;1011830,5;48.8499999955, 2.48333000333;065.06505;48.8499999955, 2.48333000333;CRISTAL UNION Site d'Arcis-sur-Aube
CO2 Total d'origine non biomasse uniquement;107600;48.8131701249, 2.38446409411;065.06508;48.8131701249, 2.38446409411;SDV LI
Plomb et ses composés (Pb);19738259,24;48.8223304414, 2.38808535985;065.06514;48.8223304414, 2.38808535985;PRODENE KLINT - croissy beaubourg
CO2 Total (CO2 d'origine biomasse et non biomasse);429500;48.8159753136, 2.40738413355;065.06515;48.8159753136, 2.40738413355;FONDERIE DE MARLY
CO2 Total d'origine non biomasse uniquement;51600;48.7431090446, 2.40845459517;065.06526;48.7431090446, 2.40845459517;IRMC ClÃ©rac
CO2 Total (CO2 d'origine biomasse et non biomasse);3311132,62;48.7551642511, 2.35499421171;065.06529;48.7551642511, 2.35499421171;CRISTAL France SAS
Trichloroéthylène (TRI);50140;48.7856943955, 2.36647071078;065.06539;48.7856943955, 2.36647071078;LES LAVANDIERES (ELIS POITOU)
Trichloroéthylène (TRI);7530;48.8217757228, 2.52756332943;065.06549;48.8217757228, 2.52756332943;COURVOISIER SAS - LM
Oxydes d'azote (NOx - NO + NO2) (en eq. NO2);1381110;48.7920423406, 2.38628049831;065.06556;48.7920423406, 2.38628049831;H. MOUNIER - LE LAUBARET
CO2 Total (CO2 d'origine biomasse et non biomasse);101422712,9;48.7833000027, 2.40000001124;065.06558;48.7833000027, 2.40000001124;ateliers de Saint-ouen RATP
Composés organiques volatils non méthaniques (COVNM);34600;48.5906773897, 2.30101607548;065.06665;48.5906773897, 2.30101607548;BARTIN RECYCLING
Dichlorométhane (DCM - chlorure de méthylène);16590;48.877497176, 2.1462509634;065.06668;48.877497176, 2.1462509634;RATP Atelier de maintenance RER de Rueil
Antimoine et ses composés (Sb);340,0078;49.0974919432, 2.52856000493;065.06672;49.0974919432, 2.52856000493;SNOI- Parc de l'Espiguette
CO2 Total (CO2 d'origine biomasse et non biomasse);3567130;48.6529588709, 2.6973875874;065.06757;48.6529588709, 2.6973875874;FONDERIES DECHAUMONT
CO2 Total d'origine biomasse uniquement;62887500,29;49.0280559338, 2.41130683913;065.06767;49.0280559338, 2.41130683913;Van Gansewinkel France
Hydrochlorofluorocarbures (HCFC);1750;48.7876346614, 2.18027372782;065.06873;48.7876346614, 2.18027372782;BRESSOR S.A. (site de Grieges)
Hydroflurocarbures (HFC);2209;48.9803054717, 1.6833527108;065.06877;48.9803054717, 1.6833527108;BRESSOR SA site de Servas
Oxydes d'azote (NOx - NO + NO2) (en eq. NO2);103368325,7;48.9841019375, 2.14059000506;065.06939;48.9841019375, 2.14059000506;GAEC DES MEZERAIS
CO2 Total d'origine non biomasse uniquement;1092900;48.950515597, 2.92334562773;065.06941;48.950515597, 2.92334562773;SAS PEB
CO2 Total d'origine non biomasse uniquement;1724000;;065.07039;;SCEA DE L'HIPPODROME
Nickel et ses composés (Ni);206,94;;065.07056;;UnitÃ©s de traitement des eaux usÃ©es et qualitÃ© des rejets
Oxydes d'azote (NOx - NO + NO2) (en eq. NO2);3855350;49.2064787643, 1.68123533002;065.07291;49.2064787643, 1.68123533002;DELSOL
Hydroflurocarbures (HFC);738;48.8555870865, 2.77612167768;065.07338;48.8555870865, 2.77612167768;MERCK SANTE
Tétrachloroéthylène (PER - perchloroéthylène);23310,9;49.0428468544, 2.10747525507;065.07458;49.0428468544, 2.10747525507;GUINOT
CO2 Total (CO2 d'origine biomasse et non biomasse);234300;49.061418697, 2.09864198808;065.07535;49.061418697, 2.09864198808;UNITHER LIQUID MANUFACTURING
Dichlorométhane (DCM - chlorure de méthylène);7913;48.9825898865, 1.70708131462;065.08155;48.9825898865, 1.70708131462;CommunautÃ© de Communes de l'ERNEE
CO2 Total (CO2 d'origine biomasse et non biomasse);1673100;49.0166999978, 2.76667000629;065.08159;49.0166999978, 2.76667000629;MOREON YVAN
Hydrochlorofluorocarbures (HCFC);206080;49.135023268, 2.12260690967;065.08485;49.135023268, 2.12260690967;COBRECO DOUARNENEZ
CO2 Total d'origine non biomasse uniquement;298780,5;48.6833000002, 2.13333001024;065.08918;48.6833000002, 2.13333001024;SBS
Acide fluorhydrique (flurorure d'hydrogène);8;48.6093780488, 2.47613074977;065.09014;48.6093780488, 2.47613074977;LEGRAND NORMANDIE
Chlorofluorocarbures (CFC);123,01209;49.1567798366, 2.32965150999;065.09350;49.1567798366, 2.32965150999;StÃ© FromagÃ¨re d'ORBEC
Méthane (CH4);3433862;48.6529588709, 2.6973875874;065.09507;48.6529588709, 2.6973875874;ThyssenKrupp Materials France
Méthane (CH4);3100004,51;49.0021799135, 2.51712285145;065.09528;49.0021799135, 2.51712285145;SNCF -TECHNICENTRE Pays de la LOIRE
Méthane (CH4);3692000;49.0569417268, 2.34525333828;065.09651;49.0569417268, 2.34525333828;DOBLER AUTO PIECES
Composés organiques volatils non méthaniques (COVNM);520700;48.7076026184, 3.39409991797;065.09809;48.7076026184, 3.39409991797;CEMOI CONFISEUR - ETABLISSEMENT DE TROYES
Hydroflurocarbures (HFC);5010;48.7791625393, 2.12978955428;065.09956;48.7791625393, 2.12978955428;YABON Baby
CO2 Total d'origine non biomasse uniquement;46400;48.7272401803, 2.27395648717;065.10009;48.7272401803, 2.27395648717;PASSENAUD RECYCLAGE CoubÃ©pine
CO2 Total d'origine biomasse uniquement;13884910;48.5726013092, 2.35953772183;065.10421;48.5726013092, 2.35953772183;UnitÃ© de compostage de Tresson
Composés organiques volatils non méthaniques (COVNM);40000;48.5193470577, 1.82664474762;065.10717;48.5193470577, 1.82664474762;EUROCAST BRIVE
Hydroflurocarbures (HFC);200;48.6951971133, 2.22611994235;065.10967;48.6951971133, 2.22611994235;GALVA MED
Composés organiques volatils non méthaniques (COVNM);1062200;48.1500491744, 2.70246269524;065.11220;48.1500491744, 2.70246269524;USINE CHIMIQUE DE L'AUBETTE
Hydrochlorofluorocarbures (HCFC);4494,43;48.3778568637, 2.81935920706;065.11605;48.3778568637, 2.81935920706;L'EuropÃ©enne d'Embouteillage
CO2 Total (CO2 d'origine biomasse et non biomasse);831400;48.8735759412, 2.65567514816;065.12368;48.8735759412, 2.65567514816;SIRR Syndicat Intercommunal Rambouillet
Méthanol (alcool méthylique);571200;48.9729158798, 1.74669184762;065.12371;48.9729158798, 1.74669184762;MAHLE Pistons France
CO2 Total (CO2 d'origine biomasse et non biomasse);225000;48.9847498449, 2.37661474048;065.12680;48.9847498449, 2.37661474048;ARDAGH MP WEST FRANCE SAS
Hydroflurocarbures (HFC);311;48.8466867378, 2.82077423035;065.12960;48.8466867378, 2.82077423035;CET DE ROUZEDE
Méthane (CH4);126000;48.9523031843, 1.64059464957;065.13010;48.9523031843, 1.64059464957;ATOTECH FRANCE
Hydroflurocarbures (HFC);181;48.6320455965, 2.55564756743;065.13144;48.6320455965, 2.55564756743;SNEMBG
CO2 Total d'origine non biomasse uniquement;418400;48.3801688682, 2.85142414983;065.13201;48.3801688682, 2.85142414983;Rohm and Haas France - site de Chauny
Dioxines et furanes (PCDD + PCDF) (exprimés en iTeq);1,42;48.3846341076, 2.97401630471;065.13254;48.3846341076, 2.97401630471;CASSE AUTO GIMONTOISE
CO2 Total (CO2 d'origine biomasse et non biomasse);85000;43.1872937369, 2.5262406499;066.00015;43.1872937369, 2.5262406499;UCIB
CO2 Total (CO2 d'origine biomasse et non biomasse);252019;43.333918474, 1.9518802247;066.00081;43.333918474, 1.9518802247;SARL DU VAL DES FOURCHES
CO2 Total d'origine non biomasse uniquement;481038;43.3383757773, 1.83427719397;066.00156;43.3383757773, 1.83427719397;SIAT BRAUN
CO2 Total d'origine non biomasse uniquement;394259;43.2947570918, 2.04592030098;066.00171;43.2947570918, 2.04592030098;SGI SociÃ©tÃ© de Galvanoplastie Industrielle
Méthane (CH4);8315600,01;43.1321016031, 2.94315000434;066.00237;43.1321016031, 2.94315000434;LHOIST FRANCE OUEST- Usine de Sauveterre
Protoxyde d'azote (N2O);13161372,68;43.1833000015, 3.00000000355;066.00247;43.1833000015, 3.00000000355;Compagnie des Fromages et Richesmonts
Composés organiques volatils non méthaniques (COVNM);934700;43.0211138466, 3.05936508074;066.00256;43.0211138466, 3.05936508074;Ardagh
Composés organiques volatils non méthaniques (COVNM);36300;43.0211138466, 3.05936508074;066.00257;43.0211138466, 3.05936508074;TVD (site d'Homecourt)
1 - 3-butadiène;25;43.0244015963, 3.05501000429;066.00261;43.0244015963, 3.05501000429;UCA Aliments
Ammoniac (NH3);27724333;43.0166999946, 3.05000000541;066.00262;43.0166999946, 3.05000000541;DEULEP
Hydrazine;7609;42.8500000019, 2.20000000893;066.00299;42.8500000019, 2.20000000893;SITA SUD - CALCE
CO2 Total (CO2 d'origine biomasse et non biomasse);390190;43.3197512308, 2.0159730485;066.00334;43.3197512308, 2.0159730485;BATH Toilettes et accessoires ALLIBERT TS
Dioxines et furanes (PCDD + PCDF) (exprimés en iTeq);0,112;44.1480684719, 4.07718875097;066.00421;44.1480684719, 4.07718875097;SASU de LOTHUEN
Oxydes d'azote (NOx - NO + NO2) (en eq. NO2);23637305;43.883299999, 4.68332999995;066.00429;43.883299999, 4.68332999995;SIGOPLAST SN
Composés organiques volatils non méthaniques (COVNM);1145089;43.906760924, 4.71498827408;066.00430;43.906760924, 4.71498827408;LILLY France
CO2 Total d'origine biomasse uniquement;20538288,44;43.7999995964, 4.63332999305;066.00453;43.7999995964, 4.63332999305;SOCIETE FROMAGERE
Composés organiques volatils non méthaniques (COVNM);117800;44.099999996, 4.70000000731;066.00559;44.099999996, 4.70000000731;Station d'Ã©puration Lyon Saint Fons
CO2 Total d'origine non biomasse uniquement;934495,6;44.1053577205, 4.70273145547;066.00562;44.1053577205, 4.70273145547;SAS T2i
CO2 Total (CO2 d'origine biomasse et non biomasse);11010872,9;44.1000016641, 4.66000000383;066.00563;44.1000016641, 4.66000000383;CATERPILLAR
Poussières totales (TSP);550482;44.099999996, 4.70000000731;066.00564;44.099999996, 4.70000000731;YTO France
CO2 Total (CO2 d'origine biomasse et non biomasse);1573700;43.8232023923, 4.32495382993;066.00637;43.8232023923, 4.32495382993;ALSAFIL
Composés organiques volatils non méthaniques (COVNM);103700;44.018446971, 4.79764966052;066.00665;44.018446971, 4.79764966052;BASF Agri-Production
Hydrochlorofluorocarbures (HCFC);6274085;43.9361279695, 4.57342044466;066.00672;43.9361279695, 4.57342044466;SociÃ©tÃ© MÃ©ridionale de Formulation
Composés organiques volatils non méthaniques (COVNM);655500;43.6733675688, 4.43626848854;066.00717;43.6733675688, 4.43626848854;star autos
Oxydes d'azote (NOx - NO + NO2) (en eq. NO2);2564155,07;43.7332999947, 4.21667000507;066.00812;43.7332999947, 4.21667000507;Etablissement DAUM
Plomb et ses composés (Pb);3743664,28;43.3495520435, 3.13757030646;066.00893;43.3495520435, 3.13757030646;fischbach et compagnie
Composés organiques volatils non méthaniques (COVNM);1828600;43.4000049152, 3.68333011365;066.00901;43.4000049152, 3.68333011365;ADISSEO ROUSSILLON
Composés organiques volatils non méthaniques (COVNM);2148200;43.3298386997, 3.2319469564;066.00904;43.3298386997, 3.2319469564;CTSDU de Jeandelaincourt
Composés organiques volatils non méthaniques (COVNM);123000;43.3250321528, 3.25528387237;066.00915;43.3250321528, 3.25528387237;Johnson Controls Autobatterie Usine de Grand-Quevilly
Composés organiques volatils non méthaniques (COVNM);570400;43.3268581439, 3.2357572752;066.00923;43.3268581439, 3.2357572752;BLANC AERO INDUSTRIES
Composés organiques volatils non méthaniques (COVNM);555000;43.437386627, 3.70904235262;066.01016;43.437386627, 3.70904235262;TUJAGUE
CO2 Total (CO2 d'origine biomasse et non biomasse);4040462,03;43.6744434582, 4.08189303508;066.01065;43.6744434582, 4.08189303508;ArcelorMittal Atlantique-Lorraine
CO2 Total (CO2 d'origine biomasse et non biomasse);261400;43.6000000029, 3.88333000557;066.01105;43.6000000029, 3.88333000557;WOIPPY CASSE
Dichlorométhane (DCM - chlorure de méthylène);18555,59;43.6230644901, 3.83058780693;066.01116;43.6230644901, 3.83058780693;Tereos Syral
Composés organiques volatils non méthaniques (COVNM);1711000;43.4875838979, 3.68711115142;066.01173;43.4875838979, 3.68711115142;SARL MAZARD PIECES AUTO 09
CO2 Total (CO2 d'origine biomasse et non biomasse);503900;43.4102403603, 3.72328740724;066.01262;43.4102403603, 3.72328740724;EIV Bretenoux-Biars
Oxydes de soufre (SOx - SO2 + SO3) (en eq. SO2);550720;43.4170500033, 3.70878964;066.01270;43.4170500033, 3.70878964;EBANGE ENERGIE SERVICES
CO2 Total (CO2 d'origine biomasse et non biomasse);694993;43.415958887, 3.69914638387;066.01278;43.415958887, 3.69914638387;SICOVAD
CO2 Total d'origine non biomasse uniquement;5931710;43.4079016208, 3.7243300041;066.01281;43.4079016208, 3.7243300041;SOCIETE FROMAGERE DE CHARCHIGNE
Composés organiques volatils non méthaniques (COVNM);1031400;43.6560868778, 3.95052288963;066.01317;43.6560868778, 3.95052288963;S.E.T.E.N.
Composés organiques volatils non méthaniques (COVNM);394400;44.7971116098, 3.27525053319;066.01357;44.7971116098, 3.27525053319;SYNDICAT CENTRE HERAULT
CO2 Total d'origine non biomasse uniquement;2122200;42.4833935848, 2.68041701727;066.01361;42.4833935848, 2.68041701727;SARL TOSETTO PELOUX
CO2 Total (CO2 d'origine biomasse et non biomasse);20399795,67;44.1707149286, 4.15083341269;066.01574;44.1707149286, 4.15083341269;Centre dÃ©partemental de traitement des dÃ©chets
CO2 Total (CO2 d'origine biomasse et non biomasse);4384119,6;44.1735616951, 4.15213471165;066.01577;44.1735616951, 4.15213471165;NIM'TOUT TERRAIN SARL
Chlorofluorocarbures (CFC);6880586,1;44.150000002, 4.21667000288;066.01578;44.150000002, 4.21667000288;Centre de Valorisation Energetique de COLMAR
CO2 Total (CO2 d'origine biomasse et non biomasse);10102538,68;43.862293662, 4.27160407416;066.01579;43.862293662, 4.27160407416;OCTAPHARMA S.A.S
Thallium et ses composés;1704319,13;43.7901041333, 4.33809120475;066.01697;43.7901041333, 4.33809120475;AGRIVALOR Eguisheim
Dichlorométhane (DCM - chlorure de méthylène);297690;44.6089774762, 3.28518912715;066.02094;44.6089774762, 3.28518912715;AUBERT & DUVAL Site de Pamiers
Composés organiques volatils non méthaniques (COVNM);215800;43.8072810616, 4.63828532052;066.02306;43.8072810616, 4.63828532052;STCM TOULOUSE
Méthane (CH4);10371000;43.7149353668, 3.94224284861;066.03588;43.7149353668, 3.94224284861;SITA REKEM
Composés organiques volatils non méthaniques (COVNM);1330000;43.707545904, 4.27915300002;066.05262;43.707545904, 4.27915300002;SEAM
CO2 Total d'origine non biomasse uniquement;591000;48.5754978224, 7.75399933395;067.00361;48.5754978224, 7.75399933395;SOMEDA
Composés organiques volatils non méthaniques (COVNM);94500;48.6135059295, 7.75121582536;067.00365;48.6135059295, 7.75121582536;Johnson Controls Fabrics
Fluor et ses composés (F);46886;48.5704054101, 7.52680040343;067.00370;48.5704054101, 7.52680040343;SAICA NATUR SUD
Composés organiques volatils non méthaniques (COVNM);177100;48.8241388289, 7.80670426855;067.00372;48.8241388289, 7.80670426855;HAAGEN DAZS
CO2 Total (CO2 d'origine biomasse et non biomasse);894900;48.5766783212, 7.784797903;067.00373;48.5766783212, 7.784797903;R-Energies Chaufferie de L'Alma
