VILLE;DEPARTEMENT;CODE INSEE;NOM DU SITE;GROUPE DE DECHETS;SOUS-GROUPE DE DECHETS;DESCRIPTION PHYSIQUE;CATEGORIE;FAMILLE IN;VOLUME EQUIVALENT CONDITIONNE;MAJORATION;ACTIVITE ( Bq);PRINCIPAUX RADIONUCLEIDES
PARIS 13;75;75056;FACULTE DE MEDECINE PIERRE ET MARIE CURIE- SITE PITIE-SALPETRIERE - FACULTE DE MEDECINE – LOCAL DE STOCKAGE;;;SL: flacons de scintillation en plastique (0,145m3);FMA-VC;F3-7-01;0,009135;;220000000;3H
PARIS 14;75;75056;CENTRE HOSPITALIER UNIVERSITAIRE - HOPITAL COCHIN  (RECHERCHE) - RADIOANALYSE;;;DGD - Déchets gérés en décroissance;VTC;DGD;1;;-;125I
PARIS 14;75;75056;CENTRE HOSPITALIER UNIVERSITAIRE - HOPITAL COCHIN - MEDECINE NUCLEAIRE - SCINTIGRAPHIE;;;DGD - Déchets gérés en décroissance;VTC;DGD;0,85;;-;111In, 186Re, 169Er, 131I, 123I, 99mTc
PARIS 14;75;75056;INSTITUT COCHIN - INSERM - U 1016 - CNRS - UMR 8104 - UNIVERSITE RENE DESCARTES - BATIMENT FACULTE;;;DGD - Déchets gérés en décroissance;VTC;DGD;0,1;;-;32P, 35S
PARIS 14;75;75056;INSTITUT COCHIN - INSERM - U 1016 - CNRS - UMR 8104 - UNIVERSITE RENE DESCARTES - BATIMENT ROUSSY;;;DGD - Déchets gérés en décroissance;VTC;DGD;2;;-;125I, 32P, 35S
PARIS 14;75;75056;INSTITUT COCHIN - INSERM - U 1016 - CNRS - UMR 8104 - UNIVERSITE RENE DESCARTES - BATIMENT FACULTE;;;LA: liquides aqueux (0,03m3);FMA-VC;F3-7-01;0;;150000000;14C, 3H
PARIS 14;75;75056;INSTITUT COCHIN - INSERM - U 1016 - CNRS - UMR 8104 - UNIVERSITE RENE DESCARTES - BATIMENT ROUSSY;;;LA: liquides aqueux (0,03m3);FMA-VC;F3-7-01;0;;11000000;3H
PARIS 14;75;75056;INSTITUT COCHIN - INSERM - U 1016 - CNRS - UMR 8104 - UNIVERSITE RENE DESCARTES - BATIMENT FACULTE;;;SI: solides incinérables (0,13m3);FMA-VC;F3-7-01;0,01092;;902000;14C, 3H
PARIS 14;75;75056;INSTITUT COCHIN - INSERM - U 1016 - CNRS - UMR 8104 - UNIVERSITE RENE DESCARTES - BATIMENT ROUSSY;;;SI: solides incinérables (0,24m3);FMA-VC;F3-7-01;0,02016;;7000000;3H
PARIS 14;75;75056;INSTITUT COCHIN - INSERM - U 1016 - CNRS - UMR 8104 - UNIVERSITE RENE DESCARTES - BATIMENT ROUSSY;;;SL: flacons de scintillation en plastique (0,12m3);FMA-VC;F3-7-01;0,00756;;21000000;3H
PARIS 14;75;75056;INSTITUT COCHIN - INSERM - U 1016 - CNRS - UMR 8104 - UNIVERSITE RENE DESCARTES - BATIMENT FACULTE;;;SL: flacons de scintillation en plastique (0,13m3);FMA-VC;F3-7-01;0,00819;;250000;14C, 3H
PARIS 14;75;75056;CENTRE HOSPITALIER SAINTE-ANNE - LABORATOIRE DE BIOLOGIE - RADIOIMMUNOLOGIE;;;SNI: solides non incinérables (0,0005m3);FMA-VC;F3-01;0,000337;;;241Am, 226Ra, 210Pb, 137Cs, 152Eu
PARIS 14;75;75056;CENTRE HOSPITALIER SAINTE-ANNE - LABORATOIRE DE BIOLOGIE - RADIOIMMUNOLOGIE;;;SO: solides organiques (0,1m3);FMA-VC;F3-7-01;0,0084;;;57Co, 125I
PARIS 15;75;75056;CENTRE HOSPITALIER UNIVERSITAIRE - HÔPITAL EUROPEEN GEORGES POMPIDOU (AP-HP) - SCINTIGRAPHIE - PHYSIOLOGIE - IMMUNOLOGIE;;;DGD - Déchets gérés en décroissance;VTC;DGD;30;;-;201Tl, 33P, 125I, 99mTc, 51Cr
PARIS 15;75;75056;FACULTE DE MEDECINE NECKER - ENFANTS MALADES (UNIVERSITE RENE DESCARTES) - INSERM - U 1151 Institut de Médecine Moléculaire;;;DGD - Déchets gérés en décroissance;VTC;DGD;0,5;;-;33P, 125I, 32P, 35S
PARIS 15;75;75056;GROUPE HOSPITALIER NECKER - ENFANTS MALADES - LABORATOIRE D'EXPLORATIONS FONCTIONNELLES (RIA);;;DGD - Déchets gérés en décroissance;VTC;DGD;1,545;;-;125I
PARIS 15;75;75056;GROUPE HOSPITALIER NECKER - ENFANTS MALADES - LABORATOIRE D'IMMUNOLOGIE;;;DGD - Déchets gérés en décroissance;VTC;DGD;2,285;;-;125I, 35S
PARIS 15;75;75056;INSTITUT NATIONAL DE LA TRANSFUSION SANGUINE - INSERM-UP7 UMR S 1134 BIOLOGIE INTEGREE DU GLOBULE ROUGE;;;DGD - Déchets gérés en décroissance;VTC;DGD;0,37;;-;32P, 35S
PARIS 15;75;75056;INSTITUT PASTEUR DE PARIS - ENSEMBLE DES UNITES DE RECHERCHE DE L'INSTITUT PASTEUR;;;DGD - Déchets gérés en décroissance;VTC;DGD;2,073;;-;33P, 125I, 32P, 35S
PARIS 15;75;75056;UNIVERSITE PARIS DESCARTES - INstitut IMAGINE;;;DGD - Déchets gérés en décroissance;VTC;DGD;0,12;;-;32P, 35S, 51Cr
PARIS 15;75;75056;LABORATOIRE CENTRAL DE LA PREFECTURE DE POLICE - SANTE SECURITE AU TRAVAIL, RADIOPROTECTION;;;DIV9-06 (0,000015m3);FA-VL;DIV9;0,000015;;147000000;151Sm
PARIS 15;75;75056;LABORATOIRE CENTRAL DE LA PREFECTURE DE POLICE - SANTE SECURITE AU TRAVAIL, RADIOPROTECTION;;;DIV9-06 (0,00016m3);FA-VL;DIV9;0,00016;;3800000;U
PARIS 15;75;75056;LABORATOIRE CENTRAL DE LA PREFECTURE DE POLICE - SANTE SECURITE AU TRAVAIL, RADIOPROTECTION;;;DIV9-06 (0,0003m3);FA-VL;DIV9;0,0003;;3300000;U
PARIS 15;75;75056;LABORATOIRE CENTRAL DE LA PREFECTURE DE POLICE - SANTE SECURITE AU TRAVAIL, RADIOPROTECTION;;;DIV9-06 (0,0003m3);FA-VL;DIV9;0,0003;;120000;Th
PARIS 15;75;75056;GROUPE HOSPITALIER NECKER - ENFANTS MALADES - LABORATOIRE DE BIOCHIMIE B;;;LA: liquides aqueux (0,025m3);FMA-VC;F3-7-01;0;;2500000;14C
PARIS 15;75;75056;FACULTE DE MEDECINE NECKER - ENFANTS MALADES (UNIVERSITE RENE DESCARTES) - INSERM - U 1151 Institut de Médecine Moléculaire;;;LA: liquides aqueux (0,03m3);FMA-VC;F3-7-01;0;;3000000;14C
PARIS 15;75;75056;CENTRE DE RECHERCHE CARDIOVASCULAIRE INSERM A L'HEGP - INSERM U 970 CENTRE DE RECHERCHE CARDIOVASCULAIRE;;;LA: liquides aqueux (0,06m3);FMA-VC;F3-7-01;0;;388000000;3H
PARIS 15;75;75056;INSTITUT PASTEUR DE PARIS - ENSEMBLE DES UNITES DE RECHERCHE DE L'INSTITUT PASTEUR;;;LA: liquides aqueux (0,078m3);FMA-VC;F3-7-01;0;;240000000;14C, U, 3H, 63Ni
PARIS 15;75;75056;INSTITUT NATIONAL DE LA TRANSFUSION SANGUINE - INSERM-UP7 UMR S 1134 BIOLOGIE INTEGREE DU GLOBULE ROUGE;;;LA: liquides aqueux (0,097m3);FMA-VC;F3-7-01;0;;11000000;14C, 3H
PARIS 15;75;75056;GROUPE HOSPITALIER NECKER - ENFANTS MALADES - LABORATOIRE D'EXPLORATIONS FONCTIONNELLES (RIA);;;SI: solides incinérables (0,01m3);FMA-VC;F3-7-01;0,00084;;1000000;3H
PARIS 15;75;75056;FACULTE DE MEDECINE NECKER - ENFANTS MALADES (UNIVERSITE RENE DESCARTES) - INSERM - U 1151 Institut de Médecine Moléculaire;;;SI: solides incinérables (0,03m3);FMA-VC;F3-7-01;0,00252;;942680;3H
PARIS 15;75;75056;INSTITUT NATIONAL DE LA TRANSFUSION SANGUINE - INSERM-UP7 UMR S 1134 BIOLOGIE INTEGREE DU GLOBULE ROUGE;;;SI: solides incinérables (0,07m3);FMA-VC;F3-7-01;0,00588;;6500000;14C, 3H
PARIS 15;75;75056;FACULTE DE MEDECINE NECKER - ENFANTS MALADES (UNIVERSITE RENE DESCARTES) - INSERM - U 1151 Institut de Médecine Moléculaire;;;SI: solides incinérables (0,12m3);FMA-VC;F3-7-01;0,01008;;125550;14C
PARIS 15;75;75056;UNIVERSITE PARIS DESCARTES - INstitut IMAGINE;;;SI: solides incinérables (0,12m3);FMA-VC;F3-7-01;0,01008;;40000000;3H
PARIS 15;75;75056;CENTRE HOSPITALIER UNIVERSITAIRE - HÔPITAL EUROPEEN GEORGES POMPIDOU (AP-HP) - SCINTIGRAPHIE - PHYSIOLOGIE - IMMUNOLOGIE;;;SI: solides incinérables (0,36m3);FMA-VC;F3-7-01;0,03024;;180000;14C, 3H
PARIS 15;75;75056;INSTITUT PASTEUR DE PARIS - ENSEMBLE DES UNITES DE RECHERCHE DE L'INSTITUT PASTEUR;;;SI: solides incinérables (0,48m3);FMA-VC;F3-7-01;0,04032;;38000000;14C, U, 3H, 63Ni
PARIS 15;75;75056;FACULTE DE MEDECINE NECKER - ENFANTS MALADES (UNIVERSITE RENE DESCARTES) - INSERM - U 1151 Institut de Médecine Moléculaire;;;SL: flacons de scintillation en plastique (0,03m3);FMA-VC;F3-7-01;0,00189;;1260000;3H
PARIS 15;75;75056;INSTITUT PASTEUR DE PARIS - ENSEMBLE DES UNITES DE RECHERCHE DE L'INSTITUT PASTEUR;;;SL: flacons de scintillation en plastique (0,062m3);FMA-VC;F3-7-01;0,003906;;60000000;14C, 3H
PARIS 15;75;75056;GROUPE HOSPITALIER NECKER - ENFANTS MALADES - LABORATOIRE D'IMMUNOLOGIE;;;SL: flacons de scintillation en plastique (0,06m3);FMA-VC;F3-7-01;0,00378;;10000000;3H
PARIS 15;75;75056;FACULTE DE MEDECINE NECKER - ENFANTS MALADES (UNIVERSITE RENE DESCARTES) - INSERM - U 1151 Institut de Médecine Moléculaire;;;SL: flacons de scintillation en plastique (0,12m3);FMA-VC;F3-7-01;0,00756;;566780;14C
PARIS 15;75;75056;UNIVERSITE PARIS DESCARTES - INstitut IMAGINE;;;SL: flacons de scintillation en plastique (0,12m3);FMA-VC;F3-7-01;0,00756;;40000000;3H
PARIS 15;75;75056;INSTITUT NATIONAL DE LA TRANSFUSION SANGUINE - INSERM-UP7 UMR S 1134 BIOLOGIE INTEGREE DU GLOBULE ROUGE;;;SL: flacons de scintillation en plastique (0,37m3);FMA-VC;F3-7-01;0,02331;;15000000;14C, 3H, 125I, 32P, 51Cr, 35S
PARIS 15;75;75056;CENTRE DE RECHERCHE CARDIOVASCULAIRE INSERM A L'HEGP - INSERM U 970 CENTRE DE RECHERCHE CARDIOVASCULAIRE;;;SL: flacons de scintillation en plastique (0,5m3);FMA-VC;F3-7-01;0,0315;;20000000;3H
PARIS 15;75;75056;LABORATOIRE CENTRAL DE LA PREFECTURE DE POLICE - SANTE SECURITE AU TRAVAIL, RADIOPROTECTION;;;SNI: solides non incinérables (0,003m3);FMA-VC;F3-01;0,002022;;4;
PARIS 15;75;75056;INSTITUT PASTEUR DE PARIS - ENSEMBLE DES UNITES DE RECHERCHE DE L'INSTITUT PASTEUR;;;SNI: solides non incinérables (0,12m3);FMA-VC;F3-01;0,08088;;350000;3H
PARIS 18;75;75056;CENTRE HOSPITALIER UNIVERSITAIRE - GROUPE HOSPITALIER BICHAT-CLAUDE BERNARD (AP-HP) - MEDECINE NUCLEAIRE - SCINTIGRAPHIE - RADIOTHERAPIE;;;DGD - Déchets gérés en décroissance;VTC;DGD;2;;-;201Tl, 111In, 123I, 125I, 99mTc, 51Cr
PARIS 18;75;75056;FACULTE DE MEDECINE - XAVIER BICHAT - HYGIENE ET SECURITE - GESTION CENTRALISEE DES DECHETS RADIOACTIFS;;;DGD - Déchets gérés en décroissance;VTC;DGD;0,09;;-;111In, 125I, 99mTc
PARIS 18;75;75056;FACULTE DE MEDECINE - XAVIER BICHAT - HYGIENE ET SECURITE - GESTION CENTRALISEE DES DECHETS RADIOACTIFS;;;LA: liquides aqueux (0,02m3);FMA-VC;F3-7-01;0;;95000000;3H
PARIS 18;75;75056;CENTRE HOSPITALIER UNIVERSITAIRE - GROUPE HOSPITALIER BICHAT - CLAUDE BERNARD - SERVICE DE PARASITOLOGIE;;;LA: liquides aqueux (0,24m3);FMA-VC;F3-7-01;0;;740000000;3H
PARIS 18;75;75056;FACULTE DE MEDECINE - XAVIER BICHAT - HYGIENE ET SECURITE - GESTION CENTRALISEE DES DECHETS RADIOACTIFS;;;LS-LH : Solvants et Huiles Liquides (0,015m3);FMA-VC;F3-7-01;0;;1000000;3H
PARIS 18;75;75056;CENTRE HOSPITALIER UNIVERSITAIRE - GROUPE HOSPITALIER BICHAT - CLAUDE BERNARD - SERVICE DE PARASITOLOGIE;;;SI: solides incinérables (1,32m3);FMA-VC;F3-7-01;0,11088;;110000000;3H
PARIS 19;75;75056;CENTRE HOSPITALIER ROBERT DEBRE - BIOCHIMIE HORMONOLOGIE;;;DGD - Déchets gérés en décroissance;VTC;DGD;3;;-;125I, 35S
PARIS 19;75;75056;CENTRE HOSPITALIER ROBERT DEBRE - BIOCHIMIE HORMONOLOGIE;;;LA: liquides aqueux (0,15m3);FMA-VC;F3-7-01;0;;390000000;14C, 3H
PARIS 19;75;75056;CENTRE HOSPITALIER ROBERT DEBRE - BIOCHIMIE HORMONOLOGIE;;;SI: solides incinérables (0,3m3);FMA-VC;F3-7-01;0,0252;;25000000;14C, 3H
PARIS 20;75;75056;CENTRE HOSPITALIER UNIVERSITAIRE - HÔPITAL TENON (AP-HP) - EXPLORATIONS FONCTIONNELLES;;;DGD - Déchets gérés en décroissance;VTC;DGD;1,4;;-;125I, 51Cr
PARIS 20;75;75056;CENTRE HOSPITALIER UNIVERSITAIRE - HÔPITAL TENON (AP-HP) - MEDECINE NUCLEAIRE;;;DGD - Déchets gérés en décroissance;VTC;DGD;4;;-;68Ga, 123I, 99mTc, 18F
PARIS 20;75;75056;CENTRE HOSPITALIER UNIVERSITAIRE - HÔPITAL TENON (AP-HP) - MEDECINE NUCLEAIRE;;;LA: liquides aqueux (0,045m3);FMA-VC;F3-7-01;0;;1800000;68Ge
PARIS 20;75;75056;CENTRE HOSPITALIER UNIVERSITAIRE - HÔPITAL TENON (AP-HP) - EXPLORATIONS FONCTIONNELLES;;;SI: solides incinérables (0,012m3);FMA-VC;F3-7-01;0,001008;;2400000;14C, 3H
PARIS 20;75;75056;CENTRE HOSPITALIER UNIVERSITAIRE - HÔPITAL TENON (AP-HP) - EXPLORATIONS FONCTIONNELLES;;;SL: flacons de scintillation en plastique (0,064m3);FMA-VC;F3-7-01;0,004032;;12600000;14C, 3H
PARIS 20;75;75056;CENTRE HOSPITALIER UNIVERSITAIRE - HÔPITAL TENON (AP-HP) - EXPLORATIONS FONCTIONNELLES;;;SNI: solides non incinérables (0,0055m3);FMA-VC;F3-01;0,003707;;1000000;14C, 3H
PARIS 20;75;75056;CENTRE HOSPITALIER UNIVERSITAIRE - HÔPITAL TENON (AP-HP) - MEDECINE NUCLEAIRE;;;SNI: solides non incinérables (0,25m3);FMA-VC;F3-01;0,1685;;500000;68Ge
ANNEVILLE-AMBOURVILLE;76;76020;GRANDE PAROISSE SA. - ANNEVILLE AMBOURVILLE;Résidus de fabrication d'acide phosphorique (phosphogypses) ;Résidus comportant des éléments de la chaine de l'uranium, notament du Radium 226;Solides et stables ;AUTRES;DSH;-;;1,00E+13;"226Ra;238U"
LE GRAND-QUEVILLY;76;76322;GRANDE PAROISSE SA. - GRAND QUEVILLY - USINE;Résidus de fabrication d'acide phosphorique;Tartres chargés en Radium 226 et uranium 238;Déchets solides secs et stables(9 BIG BAG);TFA;TFA;12,8;;200000000;
LE HAVRE;76;76351;CRISTAL GLOBAL - LE HAVRE;Déchets contenant des éléments radioactifs concentrés d'origine naturelle. Présence d'éléments des chaînes de 238U et 232Th.;;Acier ébonité en benne unite;TFA;TFA;0;;0;
LE HAVRE;76;76351;CRISTAL GLOBAL - LE HAVRE;Déchets contenant des éléments radioactifs concentrés d'origine naturelle. Présence d'éléments des chaînes de 238U et 232Th.;;Acier ébonité en GRV unite;TFA;TFA;0;;0;
LE HAVRE;76;76351;CRISTAL GLOBAL - LE HAVRE;Déchets contenant des éléments radioactifs concentrés d'origine naturelle. Présence d'éléments des chaînes de 238U et 232Th.;;Billes en GRV unite;TFA;TFA;0;;0;"232Th;238U"
LE HAVRE;76;76351;CRISTAL GLOBAL - LE HAVRE;Déchets contenant des éléments radioactifs concentrés d'origine naturelle. Présence d'éléments des chaînes de 238U et 232Th.;;Boues en GRV unite;FA-VL;DIV9;0;;0;
LE HAVRE;76;76351;CRISTAL GLOBAL - LE HAVRE;Déchets contenant des éléments radioactifs concentrés d'origine naturelle. Présence d'éléments des chaînes de 238U et 232Th.;;Briques en benne unite;TFA;TFA;0;;0;
LE HAVRE;76;76351;CRISTAL GLOBAL - LE HAVRE;Déchets contenant des éléments radioactifs concentrés d'origine naturelle. Présence d'éléments des chaînes de 238U et 232Th.;;Briques en Big-Bag unite;TFA;TFA;0;;0;
LE HAVRE;76;76351;CRISTAL GLOBAL - LE HAVRE;Déchets contenant des éléments radioactifs concentrés d'origine naturelle. Présence d'éléments des chaînes de 238U et 232Th.;;DIB/DIS divers en fût unite;TFA;TFA;0;;0;"60Co;90Sr;137Cs;134Cs;154Eu;241Am"
LE HAVRE;76;76351;CRISTAL GLOBAL - LE HAVRE;Déchets contenant des éléments radioactifs concentrés d'origine naturelle. Présence d'éléments des chaînes de 238U et 232Th.;;DIB/DIS divers en GRV unite;FA-VL;DIV9;0;;0;"137Cs;Pu"
LE HAVRE;76;76351;CRISTAL GLOBAL - LE HAVRE;Déchets contenant des éléments radioactifs concentrés d'origine naturelle. Présence d'éléments des chaînes de 238U et 232Th.;;Equipements divers en palette unite;TFA;TFA;0;;0;
LE HAVRE;76;76351;CRISTAL GLOBAL - LE HAVRE;Déchets contenant des éléments radioactifs concentrés d'origine naturelle. Présence d'éléments des chaînes de 238U et 232Th.;;Minerai en Big-Bag unite;TFA;TFA;0;;0;
LE HAVRE;76;76351;CRISTAL GLOBAL - LE HAVRE;Déchets contenant des éléments radioactifs concentrés d'origine naturelle. Présence d'éléments des chaînes de 238U et 232Th.;;Plastique en GRV unite;TFA;TFA;0;;0;
LE HAVRE;76;76351;CRISTAL GLOBAL - LE HAVRE;Déchets contenant des éléments radioactifs concentrés d'origine naturelle. Présence d'éléments des chaînes de 238U et 232Th.;;Plastique en palette unite;TFA;TFA;0;;0;
LE HAVRE;76;76351;CRISTAL GLOBAL - LE HAVRE;Déchets contenant des éléments radioactifs concentrés d'origine naturelle. Présence d'éléments des chaînes de 238U et 232Th.;;Produits/Récatifs de l'unité Zirconium en fût unite;TFA;TFA;0;;0;
LE HAVRE;76;76351;CRISTAL GLOBAL - LE HAVRE;Déchets contenant des éléments radioactifs concentrés d'origine naturelle. Présence d'éléments des chaînes de 238U et 232Th.;;Produits/Récatifs de l'unité Zirconium en GRV unite;TFA;TFA;0;;0;
LE HAVRE;76;76351;CRISTAL GLOBAL - LE HAVRE;Déchets contenant des éléments radioactifs concentrés d'origine naturelle. Présence d'éléments des chaînes de 238U et 232Th.;;Tartres en Big-Bag unite;FA-VL;DIV9;0;<;0;
LE HAVRE;76;76351;CRISTAL GLOBAL - LE HAVRE;Déchets contenant des éléments radioactifs concentrés d'origine naturelle. Présence d'éléments des chaînes de 238U et 232Th.;;Terre en benne unite;TFA;TFA;0;;0;
LE HAVRE;76;76351;CRISTAL GLOBAL - LE HAVRE;Déchets contenant des éléments radioactifs concentrés d'origine naturelle. Présence d'éléments des chaînes de 238U et 232Th.;;Terre en GRV unite;TFA;TFA;0;;0;
LE HAVRE;76;76351;CRISTAL GLOBAL - LE HAVRE;Déchets contenant des éléments radioactifs concentrés d'origine naturelle. Présence d'éléments des chaînes de 238U et 232Th.;;Toiles en big-bag.(0,602 t unite);FA-VL;DIV9;0;<;0;"232Th;238U"
LE HAVRE;76;76351;CRISTAL GLOBAL - LE HAVRE;Déchets contenant des éléments radioactifs concentrés d'origine naturelle. Présence d'éléments des chaînes de 238U et 232Th.;;Tuyaux en benne unite;TFA;TFA;0;;0;"U;Pu"
LE HAVRE;76;76351;CRISTAL GLOBAL - LE HAVRE;Déchets contenant des éléments radioactifs concentrés d'origine naturelle. Présence d'éléments des chaînes de 238U et 232Th.;;Tuyaux en GRV unite;TFA;TFA;0;;0;
LE HAVRE;76;76351;CRISTAL GLOBAL - LE HAVRE;Déchets contenant des éléments radioactifs concentrés d'origine naturelle. Présence d'éléments des chaînes de 238U et 232Th.;;Tuyaux en palette unite;TFA;TFA;0;;0;
MONTIVILLIERS;76;76447;GROUPE HOSPITALIER DU HAVRE - HÔPITAL JACQUES MONOD - GCS MEDECINE NUCLEAIRE  DU HAVRE;;;DGD - Déchets gérés en décroissance;VTC;DGD;6,9;;-;111In, 131I, 123I, 99mTc
MONT-SAINT-AIGNAN;76;76451;UNIVERSITE DE ROUEN -  FACULTE DES SCIENCES - INSERM - U982 - LABORATOIRE DIFFERENCIATION ET COMMUNICATION NEURONALE ET NEUROENDOCRINE (DC2N);;;DGD - Déchets gérés en décroissance;VTC;DGD;0,45;;-;125I, 35S
MONT-SAINT-AIGNAN;76;76451;UNIVERSITE DE ROUEN -  FACULTE DES SCIENCES - INSERM - U982 - LABORATOIRE DIFFERENCIATION ET COMMUNICATION NEURONALE ET NEUROENDOCRINE (DC2N);;;LA: liquides aqueux (0,01m3);FMA-VC;F3-7-01;0;;600000;3H
MONT-SAINT-AIGNAN;76;76451;UNIVERSITE DE ROUEN -  FACULTE DES SCIENCES - INSERM - U982 - LABORATOIRE DIFFERENCIATION ET COMMUNICATION NEURONALE ET NEUROENDOCRINE (DC2N);;;SI: solides incinérables (0,12m3);FMA-VC;F3-7-01;0,01008;;10000;3H
MONT-SAINT-AIGNAN;76;76451;UNIVERSITE DE ROUEN -  FACULTE DES SCIENCES - INSERM - U982 - LABORATOIRE DIFFERENCIATION ET COMMUNICATION NEURONALE ET NEUROENDOCRINE (DC2N);;;SL: flacons de scintillation en plastique (0,12m3);FMA-VC;F3-7-01;0,00756;;60000;3H
PALUEL;76;76493;EDF - PALUEL - CNPE;Déchets de Moyenne Activité à Vie Longue entreposés en piscine;;Crayons absorbants (AIC, Pyrex, Inox)(61 étuis);MA-VL;F2-2-03;34,343;<;3,13E+16;
PALUEL;76;76493;EDF - PALUEL - CNPE;Déchets de Moyenne Activité à Vie Longue entreposés en piscine;;Crayons sources(4 étuis);AUTRES;S01;-;<;1,72E+14;
PALUEL;76;76493;EDF - PALUEL - CNPE;Déchets de Moyenne Activité à Vie Longue entreposés en piscine;;Doigts de gants RIC(35 étuis);MA-VL;F2-2-03;1,785;<;7,90E+15;
PALUEL;76;76493;EDF - PALUEL - CNPE;Déchets de Moyenne Activité à Vie Longue entreposés en piscine;;Grappes (autres que sources)(261 unités);MA-VL;F2-2-03;22,446;<;2,82E+16;
PALUEL;76;76493;EDF - PALUEL - CNPE;Déchets de Moyenne Activité à Vie Longue entreposés en piscine;;Grappes sources(21 unités);AUTRES;S01;-;<;1,07E+15;
PALUEL;76;76493;EDF - PALUEL - CNPE;Déchets de Moyenne Activité à Vie Longue entreposés en piscine;;Pièces métalliques diverses(9 étuis);MA-VL;F2-2-03;0,459;<;2,03E+15;
PALUEL;76;76493;EDF - PALUEL - CNPE;Déchets de Moyenne Activité à Vie Longue entreposés en piscine;;Squelettes d'assemblage combustible(7 unités);MA-VL;F2-2-03;0,476;<;2,11E+15;
PALUEL;76;76493;EDF - PALUEL - CNPE;Déchets de Moyenne Activité à Vie Longue entreposés en piscine;;Têtes de grappes (toutes)(15 étuis);MA-VL;F2-2-03;1,74;<;3,68E+15;
PALUEL;76;76493;EDF - PALUEL - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets en attente d'expédition à l'Andra pour stockage ou à CENTRACO pour traitement;Big-bags de 1 m3(6 BB1);TFA;TFA;6;<;900000;
PALUEL;76;76493;EDF - PALUEL - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets en attente d'expédition à l'Andra pour stockage ou à CENTRACO pour traitement;Big-bags de 1,5 m3 BB1.5;TFA;TFA;0;;;
PALUEL;76;76493;EDF - PALUEL - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets en attente d'expédition à l'Andra pour stockage ou à CENTRACO pour traitement;Big-bags de 1,5 m3(10 BB1.5);TFA;TFA;15;<;2010000000;
PALUEL;76;76493;EDF - PALUEL - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets en attente d'expédition à l'Andra pour stockage ou à CENTRACO pour traitement;Big-bags de 1,5 m3(24 BB1.5);TFA;TFA;36;<;7400000;
PALUEL;76;76493;EDF - PALUEL - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets en attente d'expédition à l'Andra pour stockage ou à CENTRACO pour traitement;Caissons métalliques de 1 m3(1 CM1M3);FMA-VC;F3-7-02;0,304;<;39000000;
PALUEL;76;76493;EDF - PALUEL - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets en attente d'expédition à l'Andra pour stockage ou à CENTRACO pour traitement;Caissons métalliques de 2 m3(2 CM2M3);FMA-VC;F3-7-02;0,768;<;37000000;
PALUEL;76;76493;EDF - PALUEL - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets en attente d'expédition à l'Andra pour stockage ou à CENTRACO pour traitement;Caissons métalliques de 4 m3(1 CM4M3);FMA-VC;F3-7-02;0,692;<;4280000;
PALUEL;76;76493;EDF - PALUEL - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets en attente d'expédition à l'Andra pour stockage ou à CENTRACO pour traitement;Caissons métalliques de 5 m3(3 CM5M3);FMA-VC;F3-2-15;12,18;<;2,80E+11;
PALUEL;76;76493;EDF - PALUEL - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets en attente d'expédition à l'Andra pour stockage ou à CENTRACO pour traitement;Caissons métalliques de 7,5 m3 CS7.5M3;FMA-VC;F3-7-02;0;;;
PALUEL;76;76493;EDF - PALUEL - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets en attente d'expédition à l'Andra pour stockage ou à CENTRACO pour traitement;Caissons métalliques de 8 m3(18 CM8M3);FMA-VC;F3-7-02;20,79;<;2030000000;
PALUEL;76;76493;EDF - PALUEL - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets en attente d'expédition à l'Andra pour stockage ou à CENTRACO pour traitement;Casiers de 1,33 m3(26 CA1);TFA;TFA;34,58;<;34580000;
PALUEL;76;76493;EDF - PALUEL - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets en attente d'expédition à l'Andra pour stockage ou à CENTRACO pour traitement;Casiers de 2,66 m3(11 CA2);TFA;TFA;29,26;<;22050000;
PALUEL;76;76493;EDF - PALUEL - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets en attente d'expédition à l'Andra pour stockage ou à CENTRACO pour traitement;Coques béton de 1,2 m3(24 C4);FMA-VC;F3-2-05;29,52;<;1,50E+12;
