NOM_DU_SITE;GROUPE_DE_DECHETS;CATEGORIE;FAMILLE IN;VEC;ACTIVITE ( Bq);COORDONNEE
IN2P3 - IPN D'ORSAY;Déchets liquides;FA-VL;DIV6;1,07;10000000000;47.2657575914, -1.48748014733
IN2P3 - IPN D'ORSAY;Déchets solides;TFA;TFA;15;50000000;47.8200018776, 0.740000005495
IN2P3 - IPN D'ORSAY;Déchets solides;FA-VL;DIV9;1;10000000000;47.4820600026, -0.308315421354
IN2P3 - IPN D'ORSAY;Déchets solides;TFA;TFA;2,25;1000000;47.6196043457, -0.518093257237
IN2P3 - IPN D'ORSAY;Déchets solides;MA-VL;DIV2;0,000001;37000000000;47.8389938906, -0.325042856344
IN2P3 - IPN D'ORSAY;Déchets solides;FMA-VC;F3-7-01;0,00756;485000000;47.8088974983, -1.08095159442
IN2P3 - IPN D'ORSAY;Déchets solides;FMA-VC;F3-7-01;0,00756;150000;47.2962425907, -2.18817114348
IN2P3 - IPN D'ORSAY;Déchets solides;MA-VL;DIV2;0,000005;37000000000;48.2522968499, 0.314215964325
IN2P3 - IPN D'ORSAY;Déchets solides;FMA-VC;F3-7-01;0,14112;2000000;48.0517822518, -0.765379178208
IN2P3 - IPN D'ORSAY;Déchets solides;FMA-VC;F3-01;0,703656;100000000;47.835986916, -0.691898157885
IN2P3 - IPN D'ORSAY;Déchets solides;FMA-VC;F3-01;0,4044;3000000000;47.8101440576, -1.11746126564
INSTITUT CURIE RECHERCHE - Centre de recherche d'Orsay;;VTC;DGD;1,32;-;47.0368127602, -1.64268934669
IRSN FONTENAY-AUX-ROSES - IRSN/PRP-ENV/STEME/LMRE;;VTC;DGD;0,046;-;46.9660707227, -0.887947972444
UNIVERSITE PARIS SUD - Institut de Sciences des Plantes de Paris-Saclay (IPS2);;VTC;DGD;0,2;-;46.8703207706, -1.01720000732
UNIVERSITE PARIS XI - ORSAY - CENTRE DE SCIENCES NUCLEAIRES ET DE SCIENCES DE LA MATIERE;;FMA-VC;F3-7-01;0;150000;47.209001845, 1.71341000508
UNIVERSITE PARIS XI - ORSAY - CENTRE DE SCIENCES NUCLEAIRES ET DE SCIENCES DE LA MATIERE;;FMA-VC;F3-7-01;0;10000;47.528898929, -0.62178698256
INSTITUT CURIE RECHERCHE - Centre de recherche d'Orsay;;FMA-VC;F3-7-01;0;112000000;47.4975964246, -0.598357653323
IRSN FONTENAY-AUX-ROSES - IRSN/PRP-ENV/STEME/LMRE;;FMA-VC;F3-7-01;0;223000;47.6288874775, -0.713812095658
UNIVERSITE PARIS XI - ORSAY - CENTRE DE SCIENCES NUCLEAIRES ET DE SCIENCES DE LA MATIERE;;FMA-VC;F3-7-01;0;1000;46.5149376876, -1.78166460024
UNIVERSITE PARIS SUD - Institut de Sciences des Plantes de Paris-Saclay (IPS2);;AUTRES;S01;-;291900;46.363414027, -1.24468040588
UNIVERSITE PARIS XI - ORSAY - CENTRE DE SCIENCES NUCLEAIRES ET DE SCIENCES DE LA MATIERE;;FMA-VC;F3-7-01;0,00504;10000;46.861101825, -1.17586999384
IRSN FONTENAY-AUX-ROSES - IRSN/PRP-ENV/STEME/LMRE;;FMA-VC;F3-7-01;0,006216;621;47.8901623719, 0.0232107412316
UNIVERSITE PARIS SUD - Institut de Sciences des Plantes de Paris-Saclay (IPS2);;FMA-VC;F3-7-01;0,03024;25000000;48.0081738458, 0.19781079759
INSTITUT CURIE RECHERCHE - Centre de recherche d'Orsay;;FMA-VC;F3-7-01;0,04032;70000000;48.0183075734, 0.336495939065
IRSN FONTENAY-AUX-ROSES - IRSN/PRP-ENV/STEME/LMRE;;FMA-VC;F3-7-01;0,0006048;6400;47.5027676001, -0.515240304447
UNIVERSITE PARIS SUD - Institut de Sciences des Plantes de Paris-Saclay (IPS2);;FMA-VC;F3-7-01;0,01512;40000000;47.9589688698, 0.177187792124
INSTITUT CURIE RECHERCHE - Centre de recherche d'Orsay;;FMA-VC;F3-7-01;0,02268;7000000;47.1569201103, -1.35922545178
UNIVERSITE PARIS SUD - Institut de Sciences des Plantes de Paris-Saclay (IPS2);;FMA-VC;F3-7-01;0,00756;1000000000;47.1006740308, -1.30631320988
IRSN FONTENAY-AUX-ROSES - IRSN/PRP-ENV/STEME/LMRE;;FMA-VC;F3-01;0,01011;95,2;48.0081738458, 0.19781079759
UNIVERSITE PARIS SUD - Institut de Sciences des Plantes de Paris-Saclay (IPS2);;FMA-VC;F3-01;0,08088;10000000;46.9943392025, -1.82460325618
UNIVERSITE PARIS XI - ORSAY - CENTRE DE SCIENCES NUCLEAIRES ET DE SCIENCES DE LA MATIERE;;FMA-VC;F3-01;0,1348;1500;47.0001378659, -0.64004580581
UNIVERSITE PARIS XI - ORSAY - CENTRE DE SCIENCES NUCLEAIRES ET DE SCIENCES DE LA MATIERE;;FMA-VC;F3-01;0,4718;7000;47.002401833, -0.648099994034
ECOLE POLYTECHNIQUE - LABORATOIRE DE RECHERCHE - BIOLOGIE - BIOCHIMIE UNITE ASSOCIEE CNRS UMR 7654;;VTC;DGD;1,02;-;48.1878331705, 0.641648954539
ECOLE POLYTECHNIQUE - LABORATOIRE DE RECHERCHE - BIOLOGIE - BIOCHIMIE UNITE ASSOCIEE CNRS UMR 7654;;FMA-VC;F3-7-01;0;9,50E+06;46.7130591072, -1.31439745186
ECOLE POLYTECHNIQUE - LABORATOIRE DE RECHERCHE - BIOLOGIE - BIOCHIMIE UNITE ASSOCIEE CNRS UMR 7654;;FMA-VC;F3-7-01;0,01008;2,50E+07;46.6121128669, -1.5789716365
LORYON - SITE DE PALAISEAU;;FMA-VC;F3-7-01;0,000189;1400;48.2686398513, 0.310581520515
ECOLE POLYTECHNIQUE - LABORATOIRE DE RECHERCHE - BIOLOGIE - BIOCHIMIE UNITE ASSOCIEE CNRS UMR 7654;;FMA-VC;F3-7-01;0,01512;2,00E+07;47.4718767733, -0.605595752989
HOPITAL PRIVE CLAUDE GALIEN - SCINTIGRAPHIE;;VTC;DGD;0,5;-;47.6282803743, -1.54868674631
CEA CIVIL - CENTRE DE SACLAY;Bâtiment 133;AUTRES;DSH;-;0;47.2609469621, -0.0760392750599
CIS BIO - SITE DE SACLAY - PRODUCTION;Déchets d'exploitation, en attente de transfert;AUTRES;DSF;1,27;420000000;47.6714653444, -0.496659511705
CIS BIO - SITE DE SACLAY - PRODUCTION;Déchets d'exploitation, en attente de transfert;FMA-VC;F3-5-03;3,15;1770000000;48.0199294516, 0.480891858209
CIS BIO - SITE DE SACLAY - PRODUCTION;Déchets d'exploitation, en attente de transfert;FMA-VC;F3-7-01;0,024;4000000;47.3112586901, -2.24817258266
CIS BIO - SITE DE SACLAY - PRODUCTION;Déchets d'exploitation, en attente de transfert;FMA-VC;F3-7-01;0,02;2800000;43.4499999979, 5.46667000823
CIS BIO - SITE DE SACLAY - PRODUCTION;Déchets d'exploitation, en attente de transfert;FMA-VC;F3-01;2,806;590000000;43.4322551378, 5.54140424843
CIS BIO - SITE DE SACLAY - PRODUCTION;Déchets d'exploitation, en attente de transfert;FMA-VC;F3-5-06;14,3;4000000000;43.4533184099, 5.46950837171
CIS BIO - SITE DE SACLAY - PRODUCTION;Déchets d'exploitation, en attente de transfert;FMA-VC;F3-5-05;1,215;0;43.4756383311, 5.60085225712
CIS BIO - SITE DE SACLAY - PRODUCTION;Déchets d'exploitation, en attente de transfert;FMA-VC;F3-5-05;0,4;15000000000;43.4716187956, 5.60272956753
CIS BIO - SITE DE SACLAY - PRODUCTION;Déchets d'exploitation, en attente de transfert;FMA-VC;F3-7-01;0,162;214000000;43.1393400136, 6.03216837329
CIS BIO - SITE DE SACLAY - PRODUCTION;Déchets d'exploitation, en attente de transfert;TFA;TFA;15;30000000;43.4553252103, 6.684153787
CIS BIO - SITE DE SACLAY - PRODUCTION;Déchets d'exploitation, en attente de transfert;TFA;TFA;107;1300000000;43.8666999952, 7.20000000751
CEA CIVIL - CENTRE DE SACLAY;INB 101 - Bâtiment 541;FMA-VC;F3-5-05;0;0;44.2791603339, 4.74564041371
CEA CIVIL - CENTRE DE SACLAY;INB 101 - Bâtiment 541;TFA;TFA;1,7;0;44.2791603339, 4.74564041371
CEA CIVIL - CENTRE DE SACLAY;INB 101 - Bâtiment 541;MA-VL;DIV2;0,36;0;44.1587841691, 4.86081243288
CEA CIVIL - CENTRE DE SACLAY;INB 101 - Bâtiment 541;MA-VL;DIV2;0,00102;2,43E+16;44.3098432967, 4.7339075735
CEA CIVIL - CENTRE DE SACLAY;INB 101 - Bâtiment 541;MA-VL;DIV2;0,1008;7420000;43.885001651, 5.35800000359
CEA CIVIL - CENTRE DE SACLAY;INB 101 - Bâtiment 541;FMA-VC;F3-7-01;0;0;43.8914486941, 5.14903377674
CEA CIVIL - CENTRE DE SACLAY;INB 101 - Bâtiment 541;FMA-VC;F3-7-01;0,00252;0;44.0676663714, 5.99991245343
CEA CIVIL - CENTRE DE SACLAY;INB 101 - Bâtiment 541;AUTRES;DSF;0,01;0;43.7824498696, 4.65145671222
CEA CIVIL - CENTRE DE SACLAY;INB 101 - Bâtiment 541;FMA-VC;F3-5-06;0;0;43.6667000005, 4.6333300093
CEA CIVIL - CENTRE DE SACLAY;INB 101 - Bâtiment 541;FMA-VC;F3-7-01;0,168;37030000;43.4119999987, 4.72880000796
CEA CIVIL - CENTRE DE SACLAY;INB 101 - Bâtiment 541;FMA-VC;DIV4;3,2;0;43.383300001, 5.03333000236
CEA CIVIL - CENTRE DE SACLAY;INB 101 - Bâtiment 541;FMA-VC;F3-01;1,952;267730000;43.383300001, 5.03333000236
CEA CIVIL - CENTRE DE SACLAY;INB 101 - Bâtiment 541;MA-VL;F2-5-05;2,304078;0;43.3961738581, 5.04759924593
CEA CIVIL - CENTRE DE SACLAY;INB 101 - Bâtiment 541;TFA;TFA;17,95;2870000;43.4871557017, 5.23414924809
CEA CIVIL - CENTRE DE SACLAY;INB 101 - Bâtiment 541;FMA-VC;F3-5-03;1,2;0;43.4944941962, 5.2129648837
CEA CIVIL - CENTRE DE SACLAY;INB 101 - Bâtiment 541;FMA-VC;DIV4;0;13000000000;43.4423437479, 4.84677514431
CEA CIVIL - CENTRE DE SACLAY;INB 101 - Bâtiment 541;FMA-VC;F3-7-01;0,002;7560000000;43.5813828569, 5.00016400758
CEA CIVIL - CENTRE DE SACLAY;INB 101 - Bâtiment 541;FMA-VC;F3-7-01;0;17700000;43.4331336563, 4.94205283958
CEA CIVIL - CENTRE DE SACLAY;INB 101 - Bâtiment 541;AUTRES;DSF;0,0416;1530000000;43.7620189053, 5.58986922179
CEA CIVIL - CENTRE DE SACLAY;INB 101 - Bâtiment 541;FMA-VC;F3-7-01;0;14000000;43.1076576247, 5.87837136055
CEA CIVIL - CENTRE DE SACLAY;INB 35 - Bâtiments 387 et 393;FMA-VC;F3-5-03;420;0;44.0885905591, 4.88092354957
CEA CIVIL - CENTRE DE SACLAY;INB 35 - Bâtiments 387 et 393;FMA-VC;F3-01;8,052;0;44.1672435222, 5.00077147831
CEA CIVIL - CENTRE DE SACLAY;INB 35 - Bâtiments 387 et 393;FMA-VC;F3-5-06;70;0;43.9312600963, 4.95146857211
CEA CIVIL - CENTRE DE SACLAY;INB 35 - Bâtiments 387 et 393;TFA;TFA;60,03;0;43.226602204, 6.14339144268
CEA CIVIL - CENTRE DE SACLAY;INB 35 - Bâtiments 387 et 393;TFA;TFA;30;585000000;
CEA CIVIL - CENTRE DE SACLAY;INB 35 - Bâtiments 387 et 393;FMA-VC;F3-5-03;2016,48;2,12E+13;43.301978724, 5.3747739063
CEA CIVIL - CENTRE DE SACLAY;INB 35 - Bâtiments 387 et 393;FMA-VC;F3-5-03;11,4;0;43.4757505318, 6.758975237
CEA CIVIL - CENTRE DE SACLAY;INB 35 - Bâtiments 387 et 393;FMA-VC;F3-5-03;15,3;0;43.8832999975, 5.40000000924
CEA CIVIL - CENTRE DE SACLAY;INB 35 - Bâtiments 387 et 393;FMA-VC;F3-5-03;0;0;43.6424703461, 7.00650408763
CEA CIVIL - CENTRE DE SACLAY;INB 35 - Bâtiments 387 et 393;FMA-VC;F3-7-01;2,39;170000000;43.4956234015, 5.88323523079
CEA CIVIL - CENTRE DE SACLAY;INB 35 - Bâtiments 387 et 393;FMA-VC;F3-7-01;0;0;43.3961738581, 5.04759924593
CEA CIVIL - CENTRE DE SACLAY;INB 40 - OSIRIS Bâtiments 633 et 635;MA-VL;DIV2;0,0138;0;43.4811460018, 5.62281522725
CEA CIVIL - CENTRE DE SACLAY;INB 40 - OSIRIS Bâtiments 633 et 635;MA-VL;DIV2;0,5;0;48.5974199379, 2.95188859538
CEA CIVIL - CENTRE DE SACLAY;INB 40 - OSIRIS Bâtiments 633 et 635;MA-VL;DIV2;0,1;0;48.5832999956, 2.98333000452
CEA CIVIL - CENTRE DE SACLAY;INB 40 - OSIRIS Bâtiments 633 et 635;FMA-VC;F3-7-01;0,0336;0;48.7413814226, 2.73102401082
CEA CIVIL - CENTRE DE SACLAY;INB 40 - OSIRIS Bâtiments 633 et 635;FMA-VC;F3-01;2,44;0;48.928024039, 3.12695935934
CEA CIVIL - CENTRE DE SACLAY;INB 40 - OSIRIS Bâtiments 633 et 635;MA-VL;F2-5-05;0;0;48.6648873629, 3.13022783045
CEA CIVIL - CENTRE DE SACLAY;INB 40 - OSIRIS Bâtiments 633 et 635;AUTRES;DSF;0,032;6,09E+11;48.9000000231, 2.71666319135
CEA CIVIL - CENTRE DE SACLAY;INB 40 - OSIRIS Bâtiments 633 et 635;TFA;TFA;4,273;0;48.9810592598, 2.62780005724
CEA CIVIL - CENTRE DE SACLAY;INB 40 - OSIRIS Bâtiments 633 et 635;FMA-VC;F3-5-03;3,89;26100000000;48.5693070131, 2.75940261288
CEA CIVIL - CENTRE DE SACLAY;INB 40 - OSIRIS Bâtiments 633 et 635;FMA-VC;F3-7-01;2,1751152;0;48.7623376914, 2.67076424454
CEA CIVIL - CENTRE DE SACLAY;INB 40 - OSIRIS Bâtiments 633 et 635;FMA-VC;F3-7-01;0;0;48.2680464674, 2.67858461974
CEA CIVIL - CENTRE DE SACLAY;INB 40 - OSIRIS Bâtiments 633 et 635;FMA-VC;F3-7-01;0;0;48.7360619368, 2.77487539507
CEA CIVIL - CENTRE DE SACLAY;INB 49 - Bâtiment 459;AUTRES;S01;-;38500000000;48.9135291397, 2.19663656347
CEA CIVIL - CENTRE DE SACLAY;INB 49 - Bâtiment 459;AUTRES;DSF;0;0;48.7833000008, 1.9500000097
CEA CIVIL - CENTRE DE SACLAY;INB 49 - Bâtiment 459;FMA-VC;F3-7-01;0;0;48.9667000002, 1.85000000462
CEA CIVIL - CENTRE DE SACLAY;INB 49 - Bâtiment 459;FMA-VC;DIV4;0;0;49.0202065027, 1.71365951857
CEA CIVIL - CENTRE DE SACLAY;INB 49 - Bâtiment 459;FMA-VC;F3-7-01;0;0;48.9968816648, 1.81374908919
CEA CIVIL - CENTRE DE SACLAY;INB 49 - Bâtiment 459;FMA-VC;F3-5-06;20;0;48.9997004125, 1.92251646203
CEA CIVIL - CENTRE DE SACLAY;INB 49 - Bâtiment 459;FMA-VC;F3-01;0;0;48.8025812056, 1.97944824474
CEA CIVIL - CENTRE DE SACLAY;INB 49 - Bâtiment 459;FMA-VC;F3-01;0,854;1180000;48.6296803427, 1.83373467905
CEA CIVIL - CENTRE DE SACLAY;INB 49 - Bâtiment 459;FMA-VC;DIV4;0;0;48.9783939871, 2.00339006518
CEA CIVIL - CENTRE DE SACLAY;INB 49 - Bâtiment 459;MA-VL;F2-5-05;0,028322;0;48.7844116065, 2.21419599985
CEA CIVIL - CENTRE DE SACLAY;INB 49 - Bâtiment 459;FMA-VC;F3-5-05;0,6;0;48.6165116322, 2.4434028694
CEA CIVIL - CENTRE DE SACLAY;INB 49 - Bâtiment 459;TFA;TFA;2;345400;48.5217461401, 2.2661942287
CEA CIVIL - CENTRE DE SACLAY;INB 49 - Bâtiment 459;TFA;TFA;107,67;3280000;48.6044886179, 2.41688572106
CEA CIVIL - CENTRE DE SACLAY;INB 49 - Bâtiment 459;FMA-VC;F3-5-03;0;0;48.5749672432, 2.48954098978
CEA CIVIL - CENTRE DE SACLAY;INB 49 - Bâtiment 459;FMA-VC;F3-5-03;10;0;48.6308797457, 2.40370399567
CEA CIVIL - CENTRE DE SACLAY;INB 49 - Bâtiment 459;FMA-VC;F3-5-03;0;0;48.9529501181, 2.25382637622
CEA CIVIL - CENTRE DE SACLAY;INB 49 - Bâtiment 459;FMA-VC;F3-5-03;0,935;180000000;48.9166271324, 2.20600924617
CEA CIVIL - CENTRE DE SACLAY;INB 49 - Bâtiment 459;FMA-VC;F3-7-01;0;0;48.9274846845, 2.21571980559
CEA CIVIL - CENTRE DE SACLAY;INB 49 - Bâtiment 459;FMA-VC;F3-7-01;0,004;0;49.1357472984, 2.25764075341
CEA CIVIL - CENTRE DE SACLAY;INB 49 - Bâtiment 459;FMA-VC;F3-7-01;0;0;49.1534103952, 2.27115938525
CEA CIVIL - CENTRE DE SACLAY;INB 49 - Bâtiment 459;FMA-VC;F3-7-01;0;0;48.9944398134, 2.39175736593
CEA CIVIL - CENTRE DE SACLAY;INB 49 - Bâtiment 459;FMA-VC;F3-7-01;0;0;49.0969398174, 2.54338340967
CEA CIVIL - CENTRE DE SACLAY;INB 49 - Bâtiment 459;FMA-VC;F3-7-01;0;0;49.0024916014, 2.47567350849
CEA CIVIL - CENTRE DE SACLAY;INB 50 - Bâtiments 605 et 625;TFA;TFA;2;0;48.9464760274, 1.93243357745
CEA CIVIL - CENTRE DE SACLAY;INB 50 - Bâtiments 605 et 625;AUTRES;DSF;0,000157;0;48.6481754519, 2.38259086995
CEA CIVIL - CENTRE DE SACLAY;INB 50 - Bâtiments 605 et 625;FMA-VC;F3-7-01;0,0021;0;48.8149019294, 3.12778000469
CEA CIVIL - CENTRE DE SACLAY;INB 50 - Bâtiments 605 et 625;FMA-VC;F3-5-06;10;0;48.8915478224, 2.0688254024
CEA CIVIL - CENTRE DE SACLAY;INB 50 - Bâtiments 605 et 625;FMA-VC;F3-01;0,122;0;49.0839733438, 2.41447874209
CEA CIVIL - CENTRE DE SACLAY;INB 50 - Bâtiments 605 et 625;FMA-VC;F3-7-01;0,1008;0;49.0034702596, 2.28091219942
CEA CIVIL - CENTRE DE SACLAY;INB 50 - Bâtiments 605 et 625;FMA-VC;F3-5-06;8;0;43.2168016083, 2.33067000456
CEA CIVIL - CENTRE DE SACLAY;INB 50 - Bâtiments 605 et 625;MA-VL;F2-5-05;0,643076;0;43.7275416226, 4.19192956624
CEA CIVIL - CENTRE DE SACLAY;INB 50 - Bâtiments 605 et 625;TFA;TFA;0,41;0;43.9026068221, 4.69926562007
CEA CIVIL - CENTRE DE SACLAY;INB 50 - Bâtiments 605 et 625;FMA-VC;F3-5-03;0,292;0;44.1449549161, 4.70188854183
CEA CIVIL - CENTRE DE SACLAY;INB 50 - Bâtiments 605 et 625;FMA-VC;F3-7-01;0;0;43.3129274851, 3.13945928172
CEA CIVIL - CENTRE DE SACLAY;INB 50 - Bâtiments 605 et 625;FMA-VC;F3-7-01;0;4050000;42.7365015779, 2.74615000438
CEA CIVIL - CENTRE DE SACLAY;INB 72 - Bâtiments 108, 114, 116, 120;AUTRES;S01;-;0;42.6856753926, 2.86595704324
CEA CIVIL - CENTRE DE SACLAY;INB 72 - Bâtiments 108, 114, 116, 120;FMA-VC;F3-7-01;0;0;44.5368101559, 3.55117538586
CEA CIVIL - CENTRE DE SACLAY;INB 72 - Bâtiments 108, 114, 116, 120;FMA-VC;DIV4;0;0;48.8665253559, 7.18745620689
CEA CIVIL - CENTRE DE SACLAY;INB 72 - Bâtiments 108, 114, 116, 120;FMA-VC;F3-7-01;1,2516;0;47.7576021483, 7.50604107592
CEA CIVIL - CENTRE DE SACLAY;INB 72 - Bâtiments 108, 114, 116, 120;AUTRES;S01;-;1,70E+14;48.753983293, 7.45116127884
CEA CIVIL - CENTRE DE SACLAY;INB 72 - Bâtiments 108, 114, 116, 120;AUTRES;S01;-;1,13E+15;47.5833000012, 7.55000000375
CEA CIVIL - CENTRE DE SACLAY;INB 72 - Bâtiments 108, 114, 116, 120;AUTRES;S01;-;1,83E+12;48.2335019007, 7.16315000326
CEA CIVIL - CENTRE DE SACLAY;INB 72 - Bâtiments 108, 114, 116, 120;AUTRES;S01;-;2,50E+11;48.0890462052, 7.32538560254
CEA CIVIL - CENTRE DE SACLAY;INB 72 - Bâtiments 108, 114, 116, 120;AUTRES;S01;-;4,08E+14;47.6320681908, 7.12301311013
CEA CIVIL - CENTRE DE SACLAY;INB 72 - Bâtiments 108, 114, 116, 120;AUTRES;S01;-;1,20E+15;48.5973289602, 7.80574751981
CEA CIVIL - CENTRE DE SACLAY;INB 72 - Bâtiments 108, 114, 116, 120;FMA-VC;F3-5-06;2500;700000000;48.8781689869, 7.6434941509
CEA CIVIL - CENTRE DE SACLAY;INB 72 - Bâtiments 108, 114, 116, 120;TFA;TFA;172,8;700000000;48.5100019149, 7.28000000324
CEA CIVIL - CENTRE DE SACLAY;INB 72 - Bâtiments 108, 114, 116, 120;FMA-VC;F3-5-06;50;1,31E+13;48.6600019226, 7.80000000308
CEA CIVIL - CENTRE DE SACLAY;INB 72 - Bâtiments 108, 114, 116, 120;TFA;TFA;89,999;194000000;47.8333000009, 7.50000000139
CEA CIVIL - CENTRE DE SACLAY;INB 72 - Bâtiments 108, 114, 116, 120;FMA-VC;F3-7-01;2,8728;33300000000;47.8166999951, 7.24999999966
CEA CIVIL - CENTRE DE SACLAY;INB 72 - Bâtiments 108, 114, 116, 120;FMA-VC;F3-01;4,88;0;48.636961202, 7.44645229416
CEA CIVIL - CENTRE DE SACLAY;INB 72 - Bâtiments 108, 114, 116, 120;FMA-VC;F3-01;4,5342;0;48.0999999981, 7.28333000221
CEA CIVIL - CENTRE DE SACLAY;INB 72 - Bâtiments 108, 114, 116, 120;FMA-VC;F3-7-01;0;0;48.4859544232, 7.22638436386
CEA CIVIL - CENTRE DE SACLAY;INB 72 - Bâtiments 108, 114, 116, 120;FMA-VC;F3-01;54,168;27200000000;48.1570911827, 7.59706473325
CEA CIVIL - CENTRE DE SACLAY;INB 72 - Bâtiments 108, 114, 116, 120;FMA-VC;DIV4;46,6;2,40E+11;47.8094865947, 7.10279473997
CEA CIVIL - CENTRE DE SACLAY;INB 72 - Bâtiments 108, 114, 116, 120;MA-VL;F2-5-05;16,38;3,00E+15;48.4625025956, 7.48085108497
CEA CIVIL - CENTRE DE SACLAY;INB 72 - Bâtiments 108, 114, 116, 120;FMA-VC;F3-5-05;946;5,00E+14;48.5754978224, 7.75399933395
CEA CIVIL - CENTRE DE SACLAY;INB 72 - Bâtiments 108, 114, 116, 120;MA-VL;DIV2;3,4;5,06E+15;48.3861893367, 7.42961594389
CEA CIVIL - CENTRE DE SACLAY;INB 72 - Bâtiments 108, 114, 116, 120;MA-VL;DIV2;2,82;3,00E+15;48.4556051664, 7.20795520106
CEA CIVIL - CENTRE DE SACLAY;INB 72 - Bâtiments 108, 114, 116, 120;AUTRES;DSF;0;0;48.5833000007, 7.75000000774
CEA CIVIL - CENTRE DE SACLAY;INB 72 - Bâtiments 108, 114, 116, 120;FMA-VC;F3-5-01;2,4;0;48.0394023356, 7.14288336087
CEA CIVIL - CENTRE DE SACLAY;INB 72 - Bâtiments 108, 114, 116, 120;FMA-VC;F3-5-05;2,4;0;48.6966196145, 7.78575157733
CEA CIVIL - CENTRE DE SACLAY;INB 72 - Bâtiments 108, 114, 116, 120;FMA-VC;F3-5-06;30;0;47.6013540201, 7.58313314801
CEA CIVIL - CENTRE DE SACLAY;INB 72 - Bâtiments 108, 114, 116, 120;FMA-VC;F3-5-06;30;0;48.3109242723, 7.5267422532
CEA CIVIL - CENTRE DE SACLAY;INB 72 - Bâtiments 108, 114, 116, 120;FMA-VC;F3-5-05;122;0;48.6052227383, 7.74831614656
CEA CIVIL - CENTRE DE SACLAY;INB 72 - Bâtiments 108, 114, 116, 120;FMA-VC;F3-5-05;24;9,58E+11;47.8044903132, 7.12072050467
CEA CIVIL - CENTRE DE SACLAY;INB 72 - Bâtiments 108, 114, 116, 120;TFA;TFA;17,7;0;48.7486406899, 7.92588705161
CEA CIVIL - CENTRE DE SACLAY;INB 72 - Bâtiments 108, 114, 116, 120;FMA-VC;F3-5-03;0,74;0;48.4620095386, 7.55449706253
CEA CIVIL - CENTRE DE SACLAY;INB 72 - Bâtiments 108, 114, 116, 120;FMA-VC;F3-7-01;0;0;48.6635549183, 7.76526958082
CEA CIVIL - CENTRE DE SACLAY;INB 77 : Irradiateur piscine POSEIDON;TFA;TFA;0,2841;0;43.2863877152, 1.54647333588
CEA CIVIL - CENTRE DE SACLAY;INB 77 : Irradiateur piscine POSEIDON;FMA-VC;F3-5-03;0,018;6000;42.9829024803, 1.87676645129
CEA CIVIL - CENTRE DE SACLAY;Installation 109;TFA;TFA;1,2;0;42.7660678992, 1.47585112983
CEA CIVIL - CENTRE DE SACLAY;Installation 109;FMA-VC;F3-5-03;0;0;42.8761187936, 1.62610815756
CEA CIVIL - CENTRE DE SACLAY;Installation 112;TFA;TFA;2,5;0;42.963939125, 1.17074804216
CEA CIVIL - CENTRE DE SACLAY;Installation 112;FMA-VC;F3-5-03;0,004;0;43.0788621754, 1.6517948232
CEA CIVIL - CENTRE DE SACLAY;Installation 214;TFA;TFA;0;0;43.4043516272, 0.192544494707
CEA CIVIL - CENTRE DE SACLAY;Installation n°1 - Bâtiment 602;FMA-VC;F3-01;1,586;0;43.9280454107, 2.14575433942
CEA CIVIL - CENTRE DE SACLAY;Installation n°1 - Bâtiment 602;TFA;TFA;4;0;43.7639016426, 2.02695000471
CEA CIVIL - CENTRE DE SACLAY;Installation n°1 - Bâtiment 602;FMA-VC;F3-7-01;0;9800000000;43.5012440754, 2.41561280466
CEA CIVIL - CENTRE DE SACLAY;Installation n°1 - Bâtiment 602;FMA-VC;F3-5-03;0,18355;0;43.4792996203, 2.48942163005
CEA CIVIL - CENTRE DE SACLAY;Installation n°1 - Bâtiment 602;FMA-VC;F3-7-01;0;4150000000;43.6002348624, 1.45103505654
CEA CIVIL - CENTRE DE SACLAY;Installation n°105 : ADEC Bâtiments 461, 463 et 156;AUTRES;DSF;4,2;0;43.4879057652, 1.34112140178
CEA CIVIL - CENTRE DE SACLAY;Installation n°105 : ADEC Bâtiments 461, 463 et 156;FMA-VC;DIV3;1,2;0;43.6594345487, 1.3356258638
CEA CIVIL - CENTRE DE SACLAY;Installation n°105 : ADEC Bâtiments 461, 463 et 156;AUTRES;DSF;0,05;0;43.6370410852, 1.42590898252
CEA CIVIL - CENTRE DE SACLAY;Installation n°105 : ADEC Bâtiments 461, 463 et 156;AUTRES;DSF;0,00785;0;44.3532281502, 2.03295683623
CEA CIVIL - CENTRE DE SACLAY;Installation n°105 : ADEC Bâtiments 461, 463 et 156;AUTRES;DSF;0,0007;0;44.5584748381, 2.21960647259
CEA CIVIL - CENTRE DE SACLAY;Installation n°105 : ADEC Bâtiments 461, 463 et 156;FMA-VC;F3-7-01;0,1092;0;44.3841029633, 2.76202110849
CEA CIVIL - CENTRE DE SACLAY;Installation n°105 : ADEC Bâtiments 461, 463 et 156;FMA-VC;F3-5-06;2630;740000000;43.0898015997, 0.371673005251
CEA CIVIL - CENTRE DE SACLAY;Installation n°105 : ADEC Bâtiments 461, 463 et 156;TFA;TFA;2233,44;740000000;43.1249016017, -0.0984990945716
CEA CIVIL - CENTRE DE SACLAY;Installation n°105 : ADEC Bâtiments 461, 463 et 156;FMA-VC;F3-7-01;0,4368;3570000000;44.4756044671, 2.45867008279
